56	1.0	0d66ad2c-0e2e-43e1-bff0-c81de3df260a	0	0.9430053578
12	1.0	4bb18366-7de8-4617-9ccd-226db95d4a4b	0	1.044966288
57	1.0	983b5bc2-7e19-46b1-ab1d-f7f4c35a4499	0	0.9455544117
27	1.0	cd48fd87-0181-4fb1-bbc8-f95c819846bd	0	0.9813365126
51	1.0	f80f9b78-18cf-4a91-9d1b-96e32dfc52e0	0	1.078060614
58	1.0	649114d8-cd8a-4be7-bafe-0965940f3347	0	0.9019103893
59	1.0	a8fc63a3-e1ed-496f-a771-2ab85c9de8e9	0	0.2103401867
60	0.0	df1dace5-8ca6-4774-ad9b-ce3eaa270d98	0	0.856662265
61	1.0	f80f9b78-18cf-4a91-9d1b-96e32dfc52e0	0	1.140578582
62	1.0	805a582d-0ac9-4606-9182-0b2d0fae5cd9	0	0.9818698187
63	0.0	7391372b-20b0-4d13-9e06-a88dd3ca05e5	0	0.935221808
15	1.0	eca2f0e8-67d7-4bf5-8768-a2f8e111574a	0	1.093339628
64	1.0	df1dace5-8ca6-4774-ad9b-ce3eaa270d98	0	0.8709288717
65	1.0	98cde16e-b442-4b9e-b898-eaa72a8f8c04	0	0.8575784764
66	0.0	0f4ec308-1b54-44b6-9c54-6c138a403c6c	0	0.6515624984
12	1.0	8659a778-0895-40fd-9e20-15593de3fdd1	0	1.060298006
67	1.0	809b391b-c616-4455-b7ff-7ab56283aa1c	0	1.023070457
69	1.0	eca2f0e8-67d7-4bf5-8768-a2f8e111574a	0	0.9100529293
70	1.0	6a166c37-8756-46b3-88ce-e22ab3ccc3ef	0	1.092143286
71	1.0	eca2f0e8-67d7-4bf5-8768-a2f8e111574a	0	0.9905804776
72	0.0	30cd61d8-cd77-49fd-a8e6-0f2ed8e0a0a2	0	0.8247724163
54	0.0	672f7477-d3f0-443d-9bd5-2487ab0b6a4c	0	0.8748626716
73	1.0	649114d8-cd8a-4be7-bafe-0965940f3347	0	1.061666842
74	0.0	1a944d0d-9044-40ea-b751-7b54cc47b1ed	0	1.012670415
27	1.0	cd48fd87-0181-4fb1-bbc8-f95c819846bd	0	0.9813365126
75	1.0	32208fd9-a0d5-404c-a6d4-8f25c8571259	0	-0.0008363113372
76	1.0	8197850d-9305-4f63-9104-6a5cea388f4a	0	1.075528906
77	1.0	96287bd7-c9b2-4efd-b17a-fea29d6b40fb	0	0.257635486
78	0.0	a1a4478e-4e4d-40ec-9a32-9780c5361e56	0	1.074957143
79	1.0	1969cb61-f2d5-413f-846e-cb118ee67f58	0	0.5864034704
80	1.0	eca2f0e8-67d7-4bf5-8768-a2f8e111574a	0	0.9052245041
81	1.0	4f27819e-60ea-48bf-9c3e-58bece03d880	0	0.8548955906
82	0.0	60980c3f-982a-482f-97c4-ceb7ee65eabb	0	0.5049798191
83	1.0	16b44a33-397c-4286-b26a-48ff36f3ce50	0	0.5360052784
84	1.0	a8fc63a3-e1ed-496f-a771-2ab85c9de8e9	0	0.4329361276
85	1.0	f80f9b78-18cf-4a91-9d1b-96e32dfc52e0	0	0.8764613184
86	0.0	c085ae92-ab45-439d-a36a-600b1c966d43	0	0.6964016284
87	0.0	1a944d0d-9044-40ea-b751-7b54cc47b1ed	0	0.8426221295
88	1.0	eca2f0e8-67d7-4bf5-8768-a2f8e111574a	0	0.6908017824
89	1.0	98cde16e-b442-4b9e-b898-eaa72a8f8c04	0	0.8426315187
