алиса едем до парижа	route.calc.address
выруби парковки	parking.hide
поставь камеру	point.add.camera
едем на беловежская улица 37к1	route.calc.address
поехали на работу	route.calc.work
пробки на карте	traffic.show
давай оплатим парковку	parking.pay
большая ли пробка	traffic.how_long_traffic_jam
площадь ленина	search.geo.address.general
какой штраф за две сплошные	auto_facts.fines
включи карту схему	settings.satellite.hide
покажи где я был 2 часа назад	search_on_map.show_me.history
парковка на инвалидном штраф	auto_facts.fines
золото ищут в среднем ряду	point.add.road_works
вруби звук	settings.sound.unmute
маршрут на троллейбусе до таганской площади	route.calc.pub_transport
показать весь маршрут	route.show
едем 1-й новокузнецкий переулок 5 7	route.calc.address
слушай яндекс авария правый ряд	point.add.accident
покажи дтп	point.show.accident
проспект андропова 32	search.geo.address.general
поехали домой	simple.go_home
какие пробки	traffic.overall
верни мне голос васи	settings.change_voice
сколько тут стоит парковка	parking.pay
авария средний ряд	point.add.accident
расскажи про пробки на вернадке	traffic.street
все перекопано	point.add.road_works
закрыть маршрут	route.reset.current
надолго красное	traffic.how_long_traffic_jam
слушай яндекс не надо парковок на карте	parking.hide
круглосуточная аптека	search.geo.org.general
домой	simple.go_home
хочу голос гарика харламова	settings.change_voice
музей победы	search.geo.org.general
почему стоим	traffic.why
сколько километров до финиша	route.info.how_long_to_drive
сколько стоять	traffic.how_long_traffic_jam
а давай поиграем,Можем поиграть в города\, например\, если есть свободное время.,давай	general_conversation.game
доброй ночи алиса,Хороших снов.,я еще не спал	general_conversation.dialog
кто такой гаврила принцип,Сербский националист,кого убил гаврила принцип	search.other
открой загрузки,Извините\, вас не поняла.,поехали по последнему маршруту	route.select
фрунзенская набережная тридцать восемь дробь один,Взгляните.,ваалейкум саляма рахматуллаева баракату шейх малик	other.unrecognized_language
сколько градусов на улице,В настоящее время в Москве -10\, небольшой снег.,почему так холодно	search.news_and_weather.weather
зоомагазин,Показываю варианты.,включи на навигаторе карту санкт петербурга	search.geo.address.app
выйти из яндекс навигатора,Сейчас поищу.,яндекс навигатор выйти	action.app.maps.close_yandexnavi
алиса сколько прикуривателей,Извините\, пока не умею.,алиса сколько прикуриватель в рено каптюр	auto_facts.other
подключается к телефону,Поиск на карте "подключается к телефону",подключается к телефону через блютуз	action.pc.bluetooth_on
как можно заказать завершить поездку,Куда нужно добраться?,я уже приехала	route.reset.current
таллинская одиннадцать корпус один,Сейчас поищу.,отбой	route.reset.current
ты замечательная,Я стараюсь.,сколько ехать до дома	route.calc.timing
слушай алиса скажи можно парковать автомобиль яндекс драйв возле ашан мытищи,Взгляните.,можно ли парковать автомобиль яндекс драйв возле ашана мытищи	search_on_map.parking
алиса ты где я,По моим данным\, вы находитесь по адресу Москва\, Верхняя Первомайская улица.,алиса где я живу	search_on_map.home_work
включи релакс,Включаю радио "Расслабленное".,где пробки	traffic.overall
построй маршрут гостиница севастополь,Внимание на карту.,знак	point.add.no_type
ты дура,Это вот обидно было.,куда мы едем	route.show
как у тебя дела,Теперь\, когда мы снова разговариваем\, намного\, намного лучше. Надеюсь\, у вас тоже всё хорошо.,что сначала сказала	simple.repeat
алиса соедини пожалуйста мой телефон,Извините\, вас не поняла.,вконтакте	action.app.messenger
привет сири,Здравствуйте. Сейчас -7\, пасмурно.,позвони жене	action.phone.call
аэропорт шереметьево терминал е,Сейчас найду.,аэропорт шереметьево терминал д парковка два	search_on_map.parking
яндекс радио,Хорошо\, запускаю,включи настройки	action.pc.settings
трц метрополис,Поиск на карте "трц метрополис",сколько дней до нового года	action.time.what_date
погода в москве,В настоящее время в Москве -4\, небольшой снег.,пробки в москве	traffic.overall
кутузовский проспект восемьдесят восемь,Взгляните.,километров	search.geo.navi.distance
метро коломенское,Взгляните.,парковка метро коломенская	search_on_map.parking
заправка,Поиск на карте "заправка",какие пробки на дорогах	traffic.overall
где можно припарковаться на воробьевых горах,Внимание на карту.,проложи маршрут на воробьевы горы бесплатная парковка	route.calc.parking
алиса включи рок,Включаю радио "Рок".,алиса сколько ехать до академической	route.calc.timing
алиса,Я здесь.,рассчитать примерное время маршрута до улица сто пятьдесят корпус один	search.geo.navi.time
какая сейчас погода в челябинске,Сейчас в Челябинске -25\, малооблачно.,спасибо	other.insignificant.thanks
до пункта назначения сколько ехать	route.info.how_long_to_drive
привет алиса,Здравствуйте.,какой сегодня день	action.time.what_date
бухарестская дом сорок семь,Сейчас найду.,спать	action.pc.stop.hibernate
маршрут два	route.select
алиса почему пробки,В Москве в настоящее время 8 баллов\, многокилометровые пробки.,почему	traffic.why
покажи другой вариант маршрута	route.select
найти радио маяк,Включаю "Маяк".,переключить на мастера йоду	settings.change_voice
поставь точку ремонтные работы левый ряд	point.add.road_works
пожалуйста,Извините\, вас не поняла.,покажи пожалуйста календарь	action.time.calendar
какую нибудь историю,Извините\, вас не поняла.,опять меня не поняла	general_conversation.feedback.negative.criticism
отключи блютуз,Я еще не умею это., блютуз отключи	action.pc.bluetooth_off
слушай алиса расскажи анекдот,Докажите\, что вы не робот\, причинив вред другому человеку\, либо своим бездействием позволив\, чтобы другому человеку был причинён вред. Шутка.,очень смешно молодец	general_conversation.feedback.positive
ехать на волжский бульвар дом восемь,EMPTY,еще раз	simple.repeat
парковки,Сделано.,аэропорт домодедово зона парковки для яндекс	search_on_map.parking
который час блин,Простите\, я не знаю\, где это "блин".,который час	action.time.what_time
будет два плюс два,4,покажи фотографии костра	search.content.other
спасибо,Обращайтесь.,алиса ты можешь включить любую музыку которая тебе скажу	simple.what_you_can.general
сделай музыку потише,Ок.,скажи сколько стоит киа рио икс лайн	auto_facts.other
настрой мне эквалайзер,Рекомендую не отвлекаться за рулём.,найди мне эквалайзер	settings.sound.other
выйти из яндекс навигатора,Сейчас поищу.,яндекс навигатор выйти	action.app.maps.close_yandexnavi
поехали,EMPTY,покажи варианты маршрутов	route.select
ближайшая заправка маршрут,EMPTY,поехали	search_on_map.refuel
сорочаны,Сейчас поищу.,меньше яркость	action.pc.settings
поехали парк горького парковка,EMPTY,поехали	route.calc.parking
включи детское радио,Детское радио,сделай очень очень очень тихо	settings.sound.volume_down
открой загрузки,Извините\, вас не поняла.,поехали по последнему маршруту	route.select
привет алиса,Я здесь.,как быстрее доехать до малоярославца	route.faster
хованка,Сейчас найду.,река халонг	search_on_map.other
маршрут до работы,EMPTY,поехали	route.calc.work
привет алиса сколько ехать до троекуровского кладбища	route.calc.timing
какая завтра погода,Завтра в Москве от -1 до +1\, небольшой снег.,сто пятьдесят плюс сто пятьдесят алиса сколько будет	action.calc
включи радио весна девяносто четыре четыре,Включаю "Весна FM".,экран ярче как сделать	action.pc.settings
крапивинский переулок дом два,Сейчас найду.,отмени не хочу туда ехать	route.reset.current
алиса поехали домой,EMPTY,отмена	route.reset.current
добавить дом энгельса сто тридцать четыре корпус один	save_place.poi
погода в москве,В настоящее время в Москве -4\, небольшой снег.,пробки в москве	traffic.overall
рождественского,Извините\, вас не поняла.,скажи сколько будет девять умножить на семь	action.calc
какая температура сейчас,В настоящее время в Москве -3\, пасмурно.,выключайся	action.pc.stop.power_off
