date,text
"2021-03-08","Сегодня Овнам стоит обратить особое внимание на  то, что  они делают с  собой.  Это  не  их  дело, но их  главная задача — позаботиться об этом.  Если вы  хотите  знать, что происходит, посмотрите на  свое тело, оно выглядит таким же, каким вы его видели в прошлый раз».  Если вы хотите узнать, что произошло, посмотрите на свое лицо.  Если вы хотите узнать, что происходит, посмотрите на свое ухо. Если вы хотите узнать, что происходит, смотрите на свое ухо"
"2021-03-09","В течение дня вам следует быть осторожным с собаками. Возможны небольшие проблемы с психикой, возможны проблемы с образованием азота. В целом, этот день подходит для того, чтобы начать чистить зубы.  Если у вас есть какие-то проблемы, не стоит расстраиваться и кричать: «Я же не животное!»  Это поможет вам успокоиться."
"2021-03-10","Сегодня звезды советуют вам быть осторожными с  собаками.  Они могут укусить вас в ухо или  в глаз.  Если вы не в ладу с собакой или  она вас обижает, то вы можете укусить себя в ухо. Звезды советуют вам не ссориться с собакой и не  ссориться с волком."
"2021-03-11","Звезды советуют вам сделать следующее: лечь в больницу и принять снотворное. Звезды советуют вам не пить алкоголь, потому что он может вызвать геморрой. Не бойтесь того человека, у которого во рту сломаны ногти."
"2021-03-12","В течение дня вам следует избегать употребления алкоголя, так как он может привести к увеличению количества жира в вашей кишке. Будьте осторожны с едой, так как она может вызвать проблемы с образованием азота. Не позволяйте Луне быть в вашей крови. Вечером вы можете столкнуться с проблемами с мочевой кислотой."
"2021-03-13","Сегодня звезды советуют вам не ссориться с начальством. Вы можете стать начальником поезда или верблюда, но не с собакой или домашним человеком. Не бойтесь быть собакой."
"2021-03-14","Сегодня вы можете столкнуться с проблемами в отношениях с  соседями, например, вы можете столкнуться с проблемами с  соседями, которые могут быть очень злыдни. Не бойтесь того момента, когда вы окажетесь на улице. Сегодня звезды советуют вам избегать  женщин с грязными волосами и большими квадратными глазами, потому что это может нанести им вред."
"2021-03-15","Сегодня звезды советуют Овнам  избегать  конфликтов.  Они не советуют Овнам  ссориться из-за  того, что они не знают, как выйти из ситуации.  Они советуют вам не ссориться из-за  того, что они не знают, как выйти из этой ситуации."
"2021-03-16","Сегодня вы можете стать начальником поезда, в котором будете ездить на работу. Возможны проблемы с психикой, возможны проблемы с зубами, но это ерунда. Вы можете быть пойманы в мошенничестве. Сегодня вы можете встретить молодого казака, который будет рад вас видеть и угощать пирогами с капустой. Не забывайте о гигиене."
"2021-03-17","Звезды рекомендуют вам купить новую шляпу, чтобы защитить свою шею от ушибов. Не бойтесь рожать. Не бойтесь быть старым. Не бойтесь быть маленьким."
"2021-03-18","Сегодня Овнам стоит быть настороже, чтобы не превратиться в свинью и не превратиться в собаку. Не следует вступать в борьбу с Сатаной. Не следует пытаться изменить реальность. Не стоит искать в себе демонов. Не надо делать ничего дурного."
"2021-03-19","Сегодня у вас могут появиться мысли о  том, что вы живете в каком-то сказочном мире, в котором живете только по недоразумению.  Вы можете быть пойманы в краже или в попытке изнасиловать кого-нибудь из соседей.  Вы можете быть выброшенным на улицу или в мусорное ведро.  Вы можете быть выброшенным на помойку или в унитаз.  Вы можете быть выброшенным на улицу или в унитаз. Вы можете быть выброшены на улицу или в мусорное ведро. Вы можете быть выброшенным на улицу или в унитаз. Вы можете быть выброшены на улицу или в мусорное ведро."
"2021-03-20","Сегодня вы можете столкнуться с проблемами с головой, которая не хочет смириться с тем, что вы ее съели. Возможна серьезная поломка. Не стоит расстраиваться из- за того, что вы не можете найти недостающие зубы. Вы можете встретить в коридоре мусорную корзину, а также в ванной комнате подозрительного вида бидон с кокаином и бутылку с шампанским. Не бойтесь рожать. Не бойтесь быть укушенным крысами"
"2021-03-21","Сегодня Овнам предстоит нелегко: их мысли заняты не тем, что они делают, а тем, что происходит в мире. Сегодня вы должны быть осторожны с  животными и людьми, потому что они могут  причинить вам вред."
"2021-03-22","В этот день вы можете столкнуться с  проблемами с  уборкой,  но не бойтесь этого.  Сегодня вы будете освобождены от оков  и сможете  свободно перемещаться по дому.  Вам будет предложено стать домашним священником, а также  священником-свинопасом."
"2021-03-23","Звезды советуют вам не пить водку с пивом, потому что это может привести к увеличению количества жира. Звезды советуют вам не пить водку с пивом, потому что это может привести к увеличению количества жира в вашей крови. Сегодня звезды советуют Овнам воздержаться от  употребления в пищу  мяса, которое было бы похоже на картофель.  Это приведет к увеличению количества жира в вашем теле."
"2021-03-24","Сегодня вы должны быть готовы принять ванну с кокаином и принять участие в оргиях и танцах под своим подбородком. Звезды советуют вам не тратить время на глупых и ленивых людей. День благоприятен для работы в поле и в саду."
"2021-03-25","Звезды рекомендуют не ходить по незнакомым улицам и улицам с открытым лицом. Не стоит пытаться сломать себе шею. Не следует ходить по незнакомым улицам и улицам с открытым лицом. Вы должны избегать мест, где происходят бои кубинской революции."
"2021-03-26","Сегодня звезды советуют Овнам избегать публичных выступлений, особенно на больших пространствах. Звезды советуют вам не делать резких движений руками и ногами. Во второй половине дня вам следует избегать запаха сырого картофеля. Звезды советуют вам не делать резких движений руками и ногами."
"2021-03-27","В этот день звезды советуют вам не  слишком увлекаться  масонством и  мистикой.  Вы должны помнить о том, что масонство  — это всего лишь ширма для  ваших личных галлюцинаций.  Будьте осторожны с  масонством, оно вам не поможет.  Вы можете  обнаружить  в себе  стремление к мировому господству и одновременно  желание служить  кому-нибудь другому в качестве придворного мага."
"2021-03-28","Сегодня вам следует быть осторожнее, чтобы не упасть на пол.  Возможны небольшие неприятности, такие как опрокидывания или опрокидывания. Не ешьте на ночь комбикорм, он может вызвать у вас аллергию. Не пейте кофе, он может вызвать у вас депрессию. Не бойтесь упасть с лестницы. Не бойтесь быть съеденным кем-нибудь."
"2021-03-29","Сегодня вы можете стать начальником поезда. Сегодня вам следует  избегать  людей с острыми  зубами, так как это может привести к  появлению геморроя. Не рекомендуется вступать в сексуальные отношения с  цыганами, поскольку цыгане  коварны и коварны."
"2021-03-30","В этот день звезды советуют вам не  выходить из дома.  Звезды советуют вам не пить алкоголь, потому что алкоголь разрушает ваши внутренние органы, и алкоголь разрушает ваши внутренние органы.  В течение дня старайтесь избегать контактов с людьми, особенно из- за  того, что они  могут причинить вам вред."
"2021-03-31","Сегодня вам придется смириться с тем, что ваши ноги  ходят по лужам.  Поэтому не бойтесь идти в горы. Сегодня вы должны быть осторожны с  грибами, поскольку они  могут причинить вам вред. Вы можете встретить  на своем пути людей с грязными зубами, которые могут причинить вам вред."
"2021-04-01","Звезды советуют вам не тратить время на ерунду и заняться самосовершенствованием. Звезды советуют вам использовать свой гороскоп для того, чтобы понять, почему люди реагируют на вас. Сегодня звезды советуют вам быть осторожным с грызунами и их укусами"
"2021-04-02","Сегодня Овнам стоит быть внимательнее. Если вам нужно узнать о  том, чем на самом деле занимается  ЦРУ, обратитесь к  своему другу, известному в мире сыроверу Джо.  Он  подскажет вам все, что нужно."
"2021-04-03","Сегодня звезды советуют вам не спешить с суждениями и сделать первый шаг к окончательному  разрешению всех проблем с  женщиной-вамп.  Вам стоит  отложить  все дела на потом.  Не следует  слишком уж рьяно  рваться на части, чтобы  не  разочаровывать себя.  Лучше  сразу  согласиться на  то, чтобы  ее постигло блаженство.  Если вы хотите сохранить свое достоинство, вам следует  заняться самосовершенствованием"
"2021-04-04","В этот день вам не следует беспокоиться о наличии в желудке посторонних предметов. Звезды советуют вам не есть много, так как это может вызвать задержку в развитии. В этот день рекомендуется спать в шкафу, потому что в нем могут прятаться невидимые люди. Вечером можно встретить белого медведя и крокодила."
"2021-04-05","Звезды советуют вам не  спешить со  своими решениями и начать с нуля. Звезды рекомендуют  вам не спешить с  своими решениями и начать с нуля.  Если вы не можете справиться с проблемой сами, обратитесь за помощью к астрологам.  Звезды рекомендуют вам не торопить события и начать с нуля."
"2021-04-06","Звезды советуют вам не спешить с выводами и  принять меры предосторожности. Не бойтесь упасть в лужу, в которой плавают ваши ноги. Сегодня вы будете освобождены от  окурков, зажигалок и  тряпок. Не бойтесь упасть в лужу, в которой плавают ваши ноги."
"2021-04-07","Сегодня вам следует избегать контактов с людьми, которые думают, что вы умнее их. Не стоит тратить время на глупых идиотов. Сегодня вам следует отказаться от  всего, что не поместится на полке в шкафу –  это может быть просто кусок старого белья. Не стоит тратить время на попытки сломать чью-то переносицу"
"2021-04-08","Сегодня Овнам следует быть внимательнее. Возможны небольшие неприятности, например, ваша собака может оказаться под водой или на кухне. Не позволяйте эмоциям захлестнуть вас.  Если вы не можете контролировать свои действия, обратитесь к врачам.  Если у вас плохое настроение, вы не должны поддаваться гневу."
"2021-04-09","Сегодня вам придется стать женщиной с раздвинутыми ногами и раздвинутыми ногами.  Вы можете быть атакованы толпой разъяренных идиотов.  Не бойтесь идти по улице в компании пьяных моряков.  Не бойтесь быть укушенным мухой."
"2021-04-10","Сегодня звезды рекомендуют вам взять на себя смелость  и  бросить  в них камни, чтобы они рассеялись. Не бойтесь упасть в обморок, если увидите, что камни на самом деле не ваши. Вы можете  стать старым и немощным человеком.  Вам следует научиться  дышать  и глотать. Это хорошее время, чтобы начать курить и бить посуду."
"2021-04-11","Сегодня звезды советуют вам не ссориться с начальством, особенно из- за ерунды. Если вам не нравится начальник, вы можете просто уйти в другую реальность. Звезды рекомендуют не ссориться с начальником из-за ерунды. Если вы не хотите ссориться из-за ерунды, не выходите из дома."
"2021-04-12","Сегодня вам стоит обратить внимание на  соседских котов.  Их поведение будет вызывать у вас неприятные мысли.  Постарайтесь не делать резких движений. Сегодня вам стоит  использовать  вместо  шлема кусок фанеры.  Она  будет служить вам в течение дня.  Постарайтесь  избегать  контакта с  людьми, особенно из-за их агрессивности.  Не пытайтесь сломать себе шею."
"2021-04-13","Сегодня звезды советуют вам не  бояться быть съеденным червями. Звезды советуют  вам не беспокоиться об ушах, потому что они могут  разорваться в любую минуту.  Звезды советуют вам  не  бояться укусить себя в шею, потому что это может повредить вашим внутренностям. Звезды советуют вам не думать о змеях и пауках, потому что они очень злые и кусачие."
"2021-04-14","Сегодня вы можете столкнуться с проблемой, связанной с изменением формы вашего носа. Не стоит тратить время на ерунду – вы можете обнаружить, что ваша голова сильно вытянулась.  Вы можете столкнуться с проблемой, связанной с изменением формы вашей груди и с образованием пузырьков под шеей. Сегодня вы можете столкнуться с проблемой, связанной с образованием пузырьков под шеей."
"2021-04-15","Сегодня вам следует быть внимательнее к своему рту, потому что ваши зубы скоро перестанут биться. Звезды рекомендуют вам не носить брюк, поскольку это вызовет проблемы с пищеварением. Не бойтесь того человека, у которого нет имени, и он не будет вам помогать. Если вы встретите кого-нибудь с грязными зубами, немедленно покиньте дом. Если вас посетит дух кукушки, немедленно покиньте дом."
