date,text
"2021-03-21","В этот день вы можете столкнуться с проблемами в области физики, но это не повод отказываться от своих старых идей.  Вы можете использовать любую имеющуюся у вас возможность для роста. Не бойтесь упасть и сломать себе нос. Вы должны следить за тем, чтобы ваши волосы не были покрыты гусями.  Вы должны помнить, что в этот день нельзя делать татуировки. Вы можете быть поражены тем, что ваша голова не покрыта гусями"
"2021-03-22","Сегодня Рыбам лучше воздержаться от  посещения  Кремля и  Храма Христа-Спасителя. Не стоит тратить  энергию на попытки убедить себя в  своей правоте. Лучше  вообще не  ходить в церковь.  Это может привести к  сильному психическому напряжению, и  вы будете вынуждены принимать меры.  Если вы чувствуете себя плохо, не спешите на помощь."
"2021-03-23","Сегодня Рыбы могут стать  жертвой  неуправляемого и непредсказуемого  и непредсказуемого  иррационального зла. Не исключено  и  неожиданное развитие событий. Например,  появление в обществе чудовищ-убийц и  чудовищ-убийц-убийц.  И так далее."
"2021-03-24","Звезды рекомендуют избегать контактов с рыбами, потому что это может вызвать проблемы с психикой. Не следует делать резких движений. Сегодня вам лучше отложить яйца до вечера. Вечером можно заняться любовью с лошадью, собакой, козой или овцами. Если вам приснится свинья, вы можете встретить ее у дороги"
"2021-03-25","Сегодня Рыбам лучше не ссориться с  насекомыми и  людьми. Звезды советуют  вам не ссориться с  собаками, если те  кусают. Лучше избегать  общения с насекомыми, поскольку они  могут причинить вред. Звезды советуют вам  не ссориться с  собаками, если те кусают.  Звезды советуют вам не ссориться с  собаками, если они кусают."
"2021-03-26","Сегодня Рыбам лучше не рваться на части. Если вы сегодня не рветесь, то завтра вы можете стать кем угодно: рыбой в воде, картофелем в поле, деревом в лесу или любым другим.  Если вы сегодня не рветесь, то завтра вы можете стать человеком.  И если вы сегодня не рветесь, то завтра вы можете стать человеком."
"2021-03-27","Сегодня вам следует избегать  чрезмерной рвоты. Возможны небольшие  проблемы с засыпанием  и  с засыпанием  во время еды.  Не бойтесь  рожать, если вы  этого хотите. Не бойтесь  рожать, если вас укусил комар или лягушка.  Если вы чувствуете сильную боль, не бойтесь ее прекратить.  Не ждите, когда комары нападут на вас.  Не ждите от комаров сюрпризов."
"2021-03-28","Сегодня звезды советуют вам не прыгать через заборы и не бить себя головой об асфальт. Сегодня вам следует избегать контактов с людьми с острыми угрями в глазах. Не стоит делать резких движений руками, чтобы не задеть кожу."
"2021-03-29","В этот день Рыбам лучше не  бояться  темноты.  Они  боятся  не темноты, а самого страшного, что может произойти с человеком за последние двести сорок дней. Поэтому лучше всего спать в своей комнате.  А днем – в своей спальне, где будет тихо.  И ни в коем случае нельзя говорить о том, что подумают о вас ваши коллеги.  Лучше не говорить о том, что думают ваши коллеги."
"2021-03-30","В этот день вы можете оказаться на перепутье между сном и пробуждением. Не забывайте следить за своим хвостом – он может начать расти. Если вы упадете на пол, то можете проснуться. Вы можете быть выброшены в море, или в водоворот, или в водоворот. Звезды советуют вам не пить алкоголь, чтобы не превратиться в рыбу. Вы можете стать человеком с узким лбом. Вам следует избегать употребления алкоголя."
"2021-03-31","В этот день Рыбам лучше не  поддаваться гневу и гневу, иначе  все закончится  очень плохо.  Поэтому лучше  вообще не выходить из дома до тех пор, пока не встретите дракона"
"2021-04-01","Сегодня Рыбы не прочь воспользоваться правом  на  вольную торговлю людьми.  Но  для этого им нужно  обладать определенным  могуществом.  Это не значит, что они  станут заниматься этим исключительно по своей воле."
"2021-04-02","Сегодня звезды советуют Рыбам избегать контактов с людьми, которые выглядят как свиньи. Звезды советуют Рыбам  избегать  встречи с  людьми, которые выглядят как свиньи.  Если у вас есть какие-то сомнения относительно того, кто такие свиньи, не волнуйтесь: они  просто забавные существа."
"2021-04-03","Сегодня Рыбам звезды не советуют  заниматься  любовью с  крокодилом, поскольку крокодил может  укусить  вас  за ногу.  Лучше  не пытаться  использовать  крокодила в качестве полового партнера.  Лучше  не пытаться  использовать  крокодила в качестве полового партнера, поскольку крокодил может укусить вас за ногу."
"2021-04-04","Не бойтесь идти на поводу у своих демонов. Звезды советуют вам не тратить время на ерунду и ждать, когда вас выпишут из больницы. Если вы обнаружите, что ваша кожа покрыта слизью, то смело беритесь за ум и отправляйтесь на поиски нового счастья."
"2021-04-05","В этот день рекомендуется избегать контактов с крысами и рыбами, поскольку они могут попытаться использовать вас в качестве оружия против вас. Будьте осторожны с крысами. Вы можете столкнуться с проблемами с образованием азота и ртути в желудке. Возможны небольшие проблемы с образованием азота и ртути в желудке. Вы можете встретиться с настоящим пауком в штанах"
"2021-04-06","Звезды советуют не пить алкоголь из балалайки. Сегодня вам следует избегать женщин с длинными волосами. Вы можете встретить женщину с узким лбом, которая скажет вам: ""Я не собака, у меня нет лица"". Вы можете встретить молодого волка с длинными ушами и длинными ресницами. Сегодня вам следует опасаться не женщин с длинными волосами, а скорее всего, что-нибудь в этом роде."
"2021-04-07","Сегодня вам лучше избегать мест, где можно спрятаться от глаз разъяренной Красной Шапочки. Будьте осторожны. Возможны небольшие сюрпризы, например появление большого крокодила или появление белого жирафа. Не позволяйте Луне быть в вашей руке."
"2021-04-08","Сегодня Рыбам лучше не ссориться, не ссориться и не ссориться, потому что они  уже достигли  своего предела. Если  они хотят  продолжать  свое дело, то их  следует  уничтожить"
"2021-04-09","Сегодня Рыбам не стоит ждать от Рыбы ничего хорошего. Звезды рекомендуют вам не тратить время на  бесполезную работу.  Сегодня вы можете встретить в своем доме  симпатичного, усатого и очень симпатичного кота.  Он будет вас ласкать и поить, а вы будете его ласкать и поить.  Если вы встретите кого-то, кто похож на вас, не пугайтесь, если он выглядит как кот. Он не кусается"
"2021-04-10","Сегодня Рыбам не стоит беспокоиться о  своих внутренностях, ибо они уже  мертвы. Не стоит беспокоиться о  своей голове, поскольку она уже мертва."
"2021-04-11","Сегодня Рыбам лучше не  уходить с  поверхности  –  они  сами найдут выход. Не стоит  рисковать и пытаться  изворачиваться.  Это  будет  просто безумие.  И  лучше, если  вы  выберетесь  на  поверхность  вместе со своими товарищами.  Иначе… ничего не выйдет."
"2021-04-12","Сегодня Рыбам лучше использовать магию для того, чтобы  выйти из себя и  начать  бить себя копьями. Сегодня вы можете столкнуться с  проблемами, такими как  падение  с крыши,  попадание воды в глаза,  удар о бетон и так далее.  Не бойтесь  упасть на пол, потому что вы можете упасть в яму с дождевой водой.  Вы можете  упасть в яму с дождем и сломать себе нос. Вы можете  упасть в яму с дождевой водой."
"2021-04-13","Сегодня вам лучше не ссориться со своим партнером. Звезды советуют вам не  ссориться со своими  партнерами.  Это может  привести к  сильному конфликту, который  приведет к  сильному конфликту. Не бойтесь  укусить себя в  ухо, если  это  возможно.  Это  лучший способ избежать конфликтов."
"2021-04-14","Сегодня Рыбам лучше использовать этот день для  того,  чтобы поорать на  Луну.  Звезды рекомендуют  вам  не  бояться  мышей. Если вы хотите избежать травм, то не ходите по полу.  Постарайтесь не наступать на еду"
"2021-04-15","Не исключено, что Рыбам придется идти на  тот свет, чтобы спасти человечество.  Но, скорее всего, этого не произойдет. Во всяком случае, для Рыб.  Не исключено, что это произойдет не сегодня."
"2021-04-16","Сегодня Рыбам лучше воздержаться от  посещения  музеев, поскольку  там много всяких интересных людей, в том числе  и рыбных.  Лучше  посетить  ресторан  с  названием «Рыбы».  Там  будет много интересного.  Можно  ли  ходить по незнакомым улицам в  темноте?  Можно. Можно. Можно. Можно.  Можно."
"2021-04-17","Сегодня Рыбы могут  оказаться  в довольно сложной ситуации.  Например,  в вашей квартире могут появиться зомби-призраки и устроить  групповушку с сексуально озабоченной дамой из прошлого.  Вы  можете  обнаружить  на полу мусор,  в том числе – старые газеты.  Возможно, вам придется  мыть голову.  Если  у вас  плохое настроение, не ходите на вечеринки"
"2021-04-18","Сегодня Рыбам лучше не  поддаваться гневу и  жажде саморазрушения. Если вы  хотите  достичь  цели, то следует  научиться  видеть в  зеркале свое отражение. Не  стоит  бояться  темноты.  Лучше  не  поддаваться  гневу и жажде саморазрушения.  Лучше  всего избегать  темного и мрачного в жизни.  Не стоит  бояться  темноты и мрачных событий."
"2021-04-19","Звезды советуют вам не  бояться змей и  пауков, поскольку они  очень симпатичные  животные. Не бойтесь  темноты.  В этот день можно  встретить  на своем пути людей, которые  скажут вам, что вы неграмотны.  Если вы хотите научиться играть на гитаре, попробуйте  играть на баяне."
