date,text
"2020-03-03","Сегодня звезды советуют вам не прыгать через заборы и не орать на проходящих мимо людей. Не бойтесь упасть в лужу. Вы должны быть очень толстым и усатым, чтобы вас не заметили. Не бойтесь влюбиться. Не бойтесь быть укушенным комарком. Не бойтесь упасть в лужу. Вы должны быть очень высоким и крепким. Не бойтесь укусить себя. Не бойтесь упасть в лужу"
"2020-03-04","Сегодня звезды советуют вам  не  слишком увлекаться  кладбищенской жизнью, потому что  там  много всяких  нечисти и  всяких уродов.  Вы можете быть неприятно приглажены, ограблены, изнасилованы или выброшены вон из своего дома. Не следует делать резких движений"
"2020-03-05","Сегодня вам следует быть осторожны с тем, кого вы знаете с детства.  Вы можете быть неприятно удивлены, увидев, что ваши волосы имеют странный вид. Не бойтесь быть раздавленным насекомым или лошадью"
"2020-03-06","Сегодня вам следует избегать чрезмерной рвоты и рвоты.  Не следует есть слишком много сырого мяса. Не следует курить. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте. Не пейте."
"2020-03-07","вам стоит учесть специфику этого дня.  Вы не должны позволять своему гневу взять верх над вашим здравым смыслом. Если вы хотите избежать депрессии, вы должны спать в туалете. Не позволяйте эмоциям взять верх над вашим внутренним миром. Не позволяйте эмоциям взять верх над вашим внутренним миром. Не позволяйте эмоциям взять верх над вашим внутренним миром. Не позволяйте эмоциям взять верх над вашим внутренним миром."
"2020-03-08","Сегодня вам следует избегать  употребления красного вина, поскольку это может причинить вам вред. Будьте осторожны с  ним. Не ешьте слишком много, чтобы не превратиться в овощ.  Не пейте слишком много, чтобы не превратиться в кусок мяса. Не ешьте слишком много, чтобы быть расстроенным."
"2020-03-09","Сегодня вам следует избегать контактов с людьми из-за их сексуальной ориентации.  Не следует делать из мухи слона. Сегодня вам лучше не брать с собой в дом оружие – оно может причинить вам вред.  Вы можете стать жертвой сексуального насилия со стороны ваших соседей, в результате чего ваш ум станет грязным и у вас может появиться пот со лба. Вы можете стать жертвой сексуального насилия со стороны своих соседей, в результате чего ваш ум станет грязным и у вас могут появиться пот со лба."
"2020-03-10","Сегодня звезды рекомендуют вам быть внимательнее к  своим  чувствам и постараться понять скрытый смысл происходящего.  В этот день вы можете  обнаружить, что  ваше тело состоит из воды, а ваши глаза – из сахара, что делает вас похожим на рыбу. Вы можете обнаружить, что ваши волосы имеют тенденцию расти вверх, а ваши глаза – вниз."
"2020-03-11","Сегодня вам стоит задуматься о том, чтобы сделать  что-то необычное, например, съесть  мороженое.  Не стоит беспокоиться, что ваши глаза будут закрыты, потому что это может быть расценено как призыв к сексу.  Вы также можете использовать свой язык для общения с людьми."
"2020-03-12","Сегодня вы можете быть пойманы в  оргии с  двумя девицами легкого поведения, одна из которых  будет вашей кумиром, а другая — вашим.  Будьте осторожны, чтобы не попасть под горячую артиллерию."
"2020-03-13","Сегодня ваш ум будет стремиться к хаосу, и вы увидите, как ваше тело превратится в кусок пирога. Возможно, вас будут бить камнями и бить палками, но вы все равно будете кричать и биться головой о землю. Сегодня вам следует избегать употребления алкоголя в больших количествах. Вы можете обнаружить, что ваши волосы и ногти покрылись гусином, а ваши глаза покраснели от гнева. Вы можете обнаружить, что ваши руки и ноги превратились в кусок льда."
"2020-03-14","Сегодня вы можете стать старым и немощным, но вам не нужно ничего менять. Вы можете использовать любую возможность для роста своих новых ногтей. Сегодня вам следует избегать контактов с людьми и животными, особенно с женщинами. Вы можете столкнуться с проблемами с образованием азота и ртути."
"2020-03-15","В начале дня вам следует избегать  контактов с  людьми, которые носят длинные усы. Не следует вступать с ними в разговор о том, что вам не нравится в их внешности.  Вы можете стать жертвой сексуального насилия. Не бойтесь того момента, когда ваши глаза увидят  на полу мусорный пакет."
"2020-03-16","Если вам нужно купить что-то особенное, свяжите себя узами брака. В этот день вы можете встретить много птиц, которые поют вам на ушко, а ваши груди будут издавать странный металлический звук. Не бойтесь упасть в лужу. Не бойтесь упасть в лужу. Если вас укусила змея, немедленно закройте рот рукой. Не бойтесь укусить кошку"
"2020-03-17","Сегодня вам лучше не ссориться с  самим собой.  Вы можете стать старым, грязным и вонючим. Но если вам повезет, вы сможете найти кого-нибудь, кто будет рад вас видеть в своей постели.  Не бойтесь  того момента, когда вам придется лечь в свой гроб."
"2020-03-18","Сегодня вам следует избегать контакта с людьми, особенно с собаками.  Они могут начать приставать к вам. В это время возможны неприятные сюрпризы в виде падения с дерева или столкновения с велосипедом, опрокидывания и т. д. Будьте очень осторожны с ними, особенно с собаками. Не забывайте следить за их зубами"
"2020-03-19","Сегодня вам лучше не ссориться из- за того, что вы изгои, и, возможно, это будет выгодно. Не стоит обольщаться, если вы обнаружите, что ваши руки покрыты гусями. Если вы обнаружите, что ваши зубы покрыты гусями, вы будете очень обижены. Не стоит думать о змеях, особенно если они ядовиты."
"2020-03-20","В этот день у вас будет много свободного времени.  Оно может  быть потрачено на  изучение нового поколения монстров. Возможно, вы проведете вечер, сидя в кресле-качалке, наблюдая за танцующими людьми и стараясь понять их мысли и желания.  Не забывайте следить за своим языком. Вы можете использовать магию, чтобы сделать невидимыми свои руки и ноги."
"2020-03-21","Не стоит расстраиваться из-за ерунды, лучше заняться мелким пакостничеством и перестать быть человеком.  Не забывайте следить за тем, чтобы ваши вещи не испортились."
"2020-03-22","Не забывайте следить за тем, чтобы не были видны ваши зубы. В этот день рекомендуется спать на полу с опущенной головой, а утром вставать с постели с опущенной головой, а затем лечь на пол и закрыть глаза. Не бойтесь влюбиться в кого-нибудь из прохожих."
"2020-03-23","Не бойтесь того дня, когда вас вышвырнет вон из вашей жизни. Будьте мудры и осторожны. Будьте мудры и осторожны. Будьте мудры и осторожны. Будьте мудры и аккуратны. Будьте мудры и осторожны. Будьте мудры и аккуратны. Будьте мудры и аккуратны. Будьте мудры и аккуратны. Будьте мудры и аккуратны. Будьте мудры и аккуратны. Будьте мудры и аккуратны."
"2020-03-24","В этот день вам лучше отказаться от  своей  навязчивости и  начать  коллекционировать кошек, которые водятся в других странах.  Это поможет вам не превратиться в  старую пердунью.  Вы можете стать прекрасным дизайнером, скульптором и  скульптором, если захотите.  Не стоит обольщаться по поводу кошек.  Они очень милые создания."
"2020-03-25","Сегодня вы можете быть поражены появлением большого количества паразитов, которые живут в вашем сердце. Будьте осторожны, потому что они могут укусить вас в спину. Сегодня у вас могут родиться дети, которых вы никогда не увидите."
"2020-03-26","Сегодня у вас есть шанс стать мэром Монреаля.  Это будет нелегко, но вы должны этого добиться.  Если вы хотите сохранить свою власть, вам следует стать мэром Монреаля."
"2020-03-27","Сегодня вы должны быть осторожны с грызунами и людьми. Будьте осторожны с костями и зубами, они могут вас укусить. Не ешьте слишком много – это может привести к появлению геморроя. Вы можете столкнуться с проблемами с психикой, если будете слишком строги к животным. Не покупайте оружие и не играйте в тетрис. Не ешьте слишком много – это может привести к появлению геморроя. Не ешьте слишком много – это может привести к появлению геморроя."
"2020-03-28","Сегодня вам лучше отложить  свои дела и заняться только тем, что приносит им удовольствие. Не бойтесь упасть с крыши или сломать себе шею. Сегодня вы можете столкнуться с  необходимостью принять обезболивающие средства и  пройти курс массажа."
"2020-03-29","вам стоит задуматься о том, чтобы научиться  правильно  дышать.  Это поможет сохранить баланс между плотскими удовольствиями и  душевными переживаниями.  Если вы испытываете трудности, не бойтесь  попросить помощи у ангелов."
"2020-03-30","Сегодня у вас есть возможность  стать начальником полиции и стать мэром Санкт-Петербурга.  Не стоит обольщаться, если вы будете окружены толпой пьяных матросов. Вы можете стать начальником полиции и стать мэром Санкт- Петербурга."
"2020-03-31","В этот день вам следует быть внимательнее к собственному телу, так как оно является частью вас самого.  Не стоит обольщаться, если вы видите, что ваши ноги испачканы в саже и что волосы у вас на голове спутаны. Сегодня вам не нужно притворяться, что вы не замечаете, что вы не местный.  Вы можете вести себя как местный житель.  Если вас что- то беспокоит, вы можете попросить у местных властей разрешения посетить местный рынок."
"2020-04-01","В этот день у вас может возникнуть желание залезть в бочку с бензином, разбить окно и затопить соседей. В этот день вы можете встретить двух солдат НАТО, которые будут вас бить по лицу и бить по носу. Вы можете обнаружить, что стали старым и слабым человеком."
"2020-04-02","Если вы обнаружите, что ваш сосед пьян, не выходите из спальни и не выходите из ванной – это знак. Вы можете обнаружить, что ваша грудь стала влажной от пота. Сегодня вам следует спать как можно меньше, а днем – поменьше. Вечером вы можете встретить дракона в костюме Че Гевары. Не бойтесь темноты и насекомых. Вечером вы можете увидеть, как ваши ноги исчезают под водой. Вечером ваша шея может потерять свое естественное место."
"2020-04-03","Не исключено, что вы будете вынуждены вернуться назад, в деревню, где жили ваши прапрадеды-цыгане. Будьте осторожны с языком животных, потому что он может исказиться. Сегодня вам следует избегать контакта с людьми, потому что это может нанести им вред. Сегодня вы можете столкнуться с необходимостью надеть костюм рыбного торговца, который будет служить для вас зеркалом души. Сегодня вам следует избегать контакта с женщинами в общественных местах."
"2020-04-04","Сегодня вам не нужно бояться того, что их могут укусить комары.  Вы можете быть уверены в себе и  не будете обижены. Сегодня вам следует быть очень осторожными и не делать резких движений.  Вы можете встретить на улице сумасшедших или сумасшедших в белых халатах. Не бойтесь того, кто постоянно ходит босиком."
"2020-04-05","Не бойтесь делать резкие выпады, особенно когда вас окружат солдаты королевской армии."
"2020-04-06","Не бойтесь быть укушенным крысами. Будьте осторожны с котами. Не позволяйте Луне быть в вашей власти."
"2020-04-07","Не следует пытаться обмануть свою судьбу. Вы можете стать овощем в трамвае. Не бойтесь быть укушенным комарком. Вы можете быть укушены пчелами. Вы можете быть укушены мухой или пауком. Вы можете быть укушены пчелами. Вы можете быть укушены пчелами. Вам следует избегать контактов с людьми."
"2020-04-08","Сегодня ваш ум находится на грани  сна и  безумия. Не бойтесь упасть в колодец,  он  поможет вам.  Не бойтесь  упасть в лужу.  Не бойтесь  упасть в лужу. Не бойтесь  упасть в лужу."
"2020-04-09","Сегодня звезды не советуют вам вступать в брак и рожать детей от мертвого животного. В этот день опасно ходить по траве и мочиться на асфальт. Не забывайте мыть руки. Не ешьте слишком много. Не пейте слишком много. Не пейте слишком много. Не пейте слишком много. Не пейте слишком много. Не пейте слишком много. Не пейте слишком много."
"2020-04-10","Сегодня вы можете стать свидетелем того, как ваш рот превратится в желе.  Вы будете вынуждены встать и выйти из комнаты. Не бойтесь, что ваши волосы могут выпасть из вашей головы."
"2020-04-11","Сегодня вам стоит быть осторожными с  котами, особенно с собаками, поскольку они  способны нанести серьезный вред вам.  В целом день благоприятен для роста ногтей.  Но помните: если у вас есть кошка, она может быть агрессивной.  Не бойтесь того дня, когда она будет кусаться о вас."
"2020-04-12","Сегодня звезды советуют вам не прыгать со сцены и не кричать «ура!».  Вы можете быть поражены внезапным изменением цвета вашего носа.  Это связано с тем, что вы находитесь на грани нервного срыва.  Постарайтесь не делать резких движений. Сегодня можно использовать все возможности для роста волос на своих волосах.  Вы можете использовать любую возможность для роста волос на своих руках и ногах.  Не бойтесь рожать в туалете. Не бойтесь быть застигнутым врасплох во время секса с кем-нибудь другим"
"2020-04-13","В этот день вам следует быть осторожны с  насекомыми, потому что они могут причинить вам вред. В этот день вам не следует есть мертвых птиц, потому что они неживут в вашем мире и не знают, что с ним делать. Вечером вам следует съесть все пирожки, которые вы только можете найти. Вечером вам следует спать в своей комнате и есть все пирожки, которые вы только можете найти."
"2020-04-14","В этот день вам лучше не вступать в брак – вы можете потерять свои волосы и ногти.  В этот день вы можете встретить молодого кота, маленького зайчика, белого медведя и маленького человека. Вы можете встретить маленького крокодила, маленького зайчика, белого медведя и белого человека. Вы можете встретить маленького крокодила и маленького человека. Вы можете встретиться маленького крокодила и маленького человека. Вы можете встретиться маленького крокодила и большого человека."
"2020-04-15","Сегодня вам стоит быть осторожными, потому что в вашем уме могут появиться злые мысли, такие как зависть к богатым и желание обладать ими. Вы можете быть подвержены нападению завистников и сплетен, и это будет хорошим знаком. Не следует делать резких движений и кидаться камнями."
"2020-04-16","вам сегодня не до  борьбы с  собой, они заняты поисками  нового идеала.  В сложившейся ситуации важно не упустить шанс  отомстить за  все. Не  стоит обольщаться,  если вы  станете  жертвой  собственной глупости.  В  этом случае  вам придется  прыгать со второго этажа, чтобы вас не заметили."
"2020-04-17","Сегодня вам следует избегать употребления сырых яиц, так как они могут нанести вред сердцу и вызвать геморрой. Будьте внимательны и не бойтесь делать уколы в область пупка. Не бойтесь того момента, когда вы станете похожи на лошадь."
"2020-04-18","В этот день вы можете столкнуться с проблемами с головой, например, из- за вас будут страдать дети, соседи и т. д. Постарайтесь избегать контакта с людьми, которые говорят о вас плохое. Будьте осторожны с животными. Не бойтесь того времени, когда ваш телефон может взорваться или взорваться. Не бойтесь влюбиться. Не бойтесь того дня, когда ваши волосы отрастут на две части. Не бойтесь того дня, когда ваши глаза перестанут светиться. Не бойтесь того времени, когда ваши ноги перестанут двигаться."
"2020-04-19","В этот день вы можете использовать магию для того, чтобы заставить кого-то съесть свой собственный пирог. Вы можете использовать свое воображение, чтобы нарисовать что-то вроде герба. Вы можете сделать что-то вроде «попугая, который сидит на ветке дерева». Вы можете использовать свое воображение, чтобы нарисовать нечто вроде герба."
"2020-04-20","Сегодня вам стоит задуматься о  том, чтобы научиться  правильно  складывать  руки и ноги.  Если вы не умеете складывать руки и ноги, вам не следует  учиться этому в детстве.  В этом случае  все получится.  Вы можете научиться складывать и размазывать по лицу слезы."
"2020-04-21","Сегодня вам лучше не ссориться с соседями и не ссориться с собаками. Вы можете спокойно продолжать копать навоз и чистить картошку, но будьте осторожны с костями животных. Вы можете начать ссориться из- за того, что ваши зубы слишком коротки. Сегодня вы можете стать старым перцем, поэтому вам нужно быть внимательнее и осторожнее."
"2020-04-22","Если вы обнаружили, что ваши руки покрыты пауком, то не бойтесь.  Если вы видите на улице собаку, то не бойтесь ее укусить. Если вы видите на земле змею, то не бойтесь ее укусить. Если на вас напали муравьи, то не бойтесь их укусить. Если вы видите на земле ящерицу, то не бойтесь ее укусить. Если вы видите на земле козленка, то не бойтесь его укусить. Если на вас напали свиньи, то не бойтесь их укусить. Если вы видите на земле козленка, то не бойтесь его укусить."
"2020-04-23","Сегодня звезды советуют вам избегать контактов с нежитью и не принимать ванну с кровью. Вы можете стать старым и немощным. Вы можете стать старым и немощным. Вы можете стать старым и немощным. Вы можете стать старым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным. Вы можете стать молодым и немощным."
"2020-04-24","Сегодня вам не стоит бояться  темноты, потому что в темноте можно  увидеть как свиньи падают в яму, а потом исчезают в темноте без следа. Звезды советуют вам не беспокоиться о том, что вы будете кричать на луну. Вы можете спокойно заниматься своими делами – например, чистить зубы или мазать мазь."
"2020-04-25","Сегодня вы должны быть осторожны с пауком-наездником и  не позволять ему проникать вам в душу. Не позволяйте ему проникать в ваше сердце. Не позволяйте ему проникать в ваше тело. Не позволяйте ему проникать в ваше сердце. Не позволяйте ему проникать в вашу душу."
"2020-04-26","Сегодня вы можете быть вознаграждены за  то, что  не обращали внимания на то, как вы ходите по полу.  Вы можете быть укушены комарами или быть укушена мухой.  Сегодня звезды советуют вам не пить из луж. Вы можете быть вознаграждены за то, что не обращали внимания на то, как вы ходите по полу."
"2020-04-27","вам стоит учесть, что сегодня звезды советуют вам не прыгать со второго этажа, потому что это опасно для жизни.  Во второй половине дня возможны серьезные волнения, особенно связанные, например, с конским хвостом. Не бойтесь упасть с лестницы. Сегодня вы можете встретить кого угодно, только не этого кота!"
"2020-04-28","Сегодня вы можете стать свидетелем того, как ваши ноги будут ходить быстрее, а ваш нос будет издавать неприятный металлический звук. В это время вы можете увидеть, как ваши ноги исчезают в темноте под вашими волосами. Сегодня вы можете увидеть, как ваши зубы исчезают под вашими волосами."
"2020-04-29","В этот день вы можете встретить  вазы с цветами и капустой.  Не стоит расстраиваться из-за ерунды.  Лучше  заняться чем-то полезным и приятным, например, принять ванну и принять контрастный душ.  Не стоит расстраиваться из- за ерунды. Лучше заняться чем-то полезным и приятным, например, принять ванну и принять контрастный душ. Не стоит расстраиваться из- за ерунды."
"2020-04-30","Если вы хотите научиться играть на гитаре, вам нужно научиться плести в воздухе корзины. Вы можете использовать свои навыки, чтобы стать кузнецом мечты. Не стоит обольщаться по поводу цвета вашей кожи. Вы можете быть пойманы в краже яиц с поля. Сегодня вы можете встретить на улице двух уродов, которые говорят: Вы должны прекратить играть на гитаре. Вы должны прекратить играть на гитаре.""
"2020-05-01","Сегодня вы можете ощутить на себе  действие множества ядовитых насекомых. Не исключено, что вам придется стать свидетелем того, как люди бросаются в вас камнями. Не исключено, что вы будете вознаграждены за это жизнью."
"2020-05-02","Сегодня у вас может родиться двойник. Возможно, вам придется провести ночь на кладбище. Вы можете встретить дракона или дракона с кинжалом в руке. Вы можете встретить дракона с кинжалом в руке. Вы можете встретить дракона с кинжалом в руке. Вы можете встретить дракона в костюме клоуна"
"2020-05-03","Сегодня вам не следует вступать в половую связь, поскольку это разрушит сложившийся симбиоз и вызовет болезнь. Вы можете начать ощущать присутствие других людей, например зомби или волка, и тогда вы сможете вступить в половую связь с кем-нибудь из детей"
"2020-05-04","Сегодня вам придется смириться с тем, что они живут во сне, и  наяву они выглядят такими маленькими.  А когда их начинают бить, они превращаются в маленьких демонов, таких крошечных, как ты.  Но это не беда. Главное – не поддаваться гневу."
"2020-05-05","Сегодня вам стоит учесть  специфику местности и географию Украины.  В первой половине дня можно встретить нескольких бродяг, которые попытаются украсть ваши вещи.  В целом, день удачен для посещения кладбищ и других мест для отдыха с детьми и животными. В первой половине дня возможны проблемы с психикой, из-за которых вы будете испытывать трудности в общении с людьми."
