date,text
"2021-02-08","В этот день вам рекомендуется ходить по улицам и заглядывать в окна. Не бойтесь людей и собак. Звезды рекомендуют вам не пить водку из крокодилов. Не бойтесь людей и собак. Сегодня звезды советуют вам не пить водку из крокодилов. Не бойтесь людей и собак. Не бойтесь людей и собак."
"2021-02-09","Сегодня звезды советуют Стрельцам избегать мест, где происходят бои кубинской революции, особенно в темное время суток. Не рекомендуется проводить в компании с другими людьми. Звезды рекомендуют избегать мест, где происходят бои кубинской революции. Не рекомендуется вступать в половую связь с другими людьми. Не бойтесь рожать."
"2021-02-10","Сегодня звезды советуют Стрельцам быть аккуратнее с  пуговицами. В случае  нападения  на  себя, не  следует  открывать рот, чтобы не задеть  себя: это вызовет у вас чувство страха.  Если у вас есть возможность, постарайтесь встать  и убежать в лес.  Если вы не можете найти общий язык с лошадью, постарайтесь поговорить с ней.  Если вам нужно купить новое платье, свяжите себя с парикмахером."
"2021-02-11","В этот день звезды советуют вам избегать контактов с людьми с острыми зубами. Не следует вступать в интимную связь с ними, потому что они могут причинить вам боль.  Не бойтесь быть раздавленным комьями земли. Не бойтесь быть укушенным комами грязи."
"2021-02-12","Звезды советуют вам избегать контактов с больными людьми и не вступать в сексуальную связь с ними. Возможны проблемы с психикой и с образованием азота. Сегодня звезды советуют вам не ссориться с соседями, потому что это будет выглядеть странным, и вы потеряете интерес к своей работе. Вы должны избегать секса с людьми, которые думают, что вы лучше, чем они."
"2021-02-13","Сегодня вы должны выглядеть как настоящая леди. Звезды советуют вам сделать акцент на гигиене и воздержании, так как это позволит вам оставаться красивым. Вы можете быть поражены, увидев в зеркале свое лицо. Вы можете быть поражены, увидев во сне свои руки. Звезды советуют вам не бояться быть укушенным комом грязи"
"2021-02-14","Сегодня вам следует избегать  секса с  собаками. Если у вас нет привычки грызть ногти, не бойтесь того момента, когда вы станете начальником поезда.  Сегодня вам следует избегать  секса с  полицейскими.  Сегодня вы можете  оказаться в обществе сумасшедших.  Звезды советуют вам  не  есть мертвых людей"
"2021-02-15","В начале дня у вас могут возникнуть трудности с  уборкой  мусора. Не бойтесь  рожать. Если у вас есть проблемы,  вы можете  их решить.  Если вы  хотите  жить,  вам не нужно ничего менять в своей жизни.  Вы можете просто  продолжать  работать.  Вы можете просто  продолжать  работать.  Вы можете просто  продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать. Вы можете просто продолжать работать."
"2021-02-16","Не исключено, что сегодня у вас появится шанс познакомиться с настоящим пауком. Не стоит тратить время на ерунду и пытаться сломать себе шею.  Лучше всего лежать на диване, глядя в потолок.  Это поможет вам расслабиться и снять напряжение.  Вы можете встретить кого-то, кто выглядит как жаба или какая-нибудь другая тварь. Не бойтесь людей, особенно в светлое время суток.  Если вы видите кого-то в грязном белье или грязном костюме, немедленно бегите в ближайший лес за едой. Вечером можно встретить кого-то вроде старого кота с длинными ушами, который может быть очень старым."
"2021-02-17","Сегодня Стрельцам стоит быть внимательнее к своим нервозным качествам. Возможны проблемы с головой, с психикой, с образованием азота и так далее.  В целом, день благоприятен для работы.  Вы можете быть на коне, в шикарном белом кабриолете, с огромным буквой « Г». Вы можете встретить молодого адвоката из Калькутты и очаровательную даму из Советского Союза. Вы можете встретить студента из Санкт-Петербурга и очаровательную даму из Болгарии."
"2021-02-18","В этот день рекомендуется принимать по две таблетки аспирина. Возможны проблемы с психикой, из- за чего может выпасть глаз.  Не следует принимать алкоголь, если вы не соблюдаете диету.  Вы можете столкнуться с проблемами с психикой и начать вести себя, как маленькая девчонка."
"2021-02-19","Сегодня вы будете находиться в состоянии повышенной агрессивности. Не бойтесь того, кто вас окружает. Будьте осторожны с животными и их слюной. Сегодня вы можете встретить в своем доме кого-то с кошачьей походкой. Будьте осторожны с животными и их слюной. Не доверяйте человеку, который постоянно говорит вам, что он не прав."
"2021-02-20","Сегодня вы можете оказаться в центре внимания со стороны окружающих, в том числе и из Кремля. Возможны поездки за границу, посещение музеев, посещение местных музыкантов и так далее. Не стоит обольщаться по поводу своего здоровья. Сегодня вы можете встретить на улице странного человека с огромным крестом на носу и надписью «МОЯ СОНЯ». Будьте аккуратны с его молитвами."
"2021-02-21","Сегодня вы можете столкнуться с настоящим крокодилом размером со сливу, который будет стремиться укусить вас за ногу. Возможны небольшие неприятности в виде  укуса в паховой области. Не рекомендуется заниматься самоистязанием, так как крокодил может укусить вас в пах.  Если вы хотите научиться играть на гитаре, то вам следует купить гитару.  Если вы видите в зеркале себя, то вы просто не знаете, что с вами делать."
"2021-02-22","Сегодня вы можете столкнуться с проблемой, связанной с изменением длины ваших ногтей.  Это может быть связано с тем, что ваши ногти слишком коротки, или, может быть, вы обнаружите, что ваши зубы слишком коротки. Сегодня вам лучше не тратить энергию на ерунду и просто наслаждаться жизнью."
"2021-02-23","Вы не должны делать слишком резких движений.  Вы можете стать невидимым, но не настолько громким, чтобы это заметили даже ваши уши.  В этот день вам следует быть очень осторожным. Если вы видите, что кто-то кусает вас за ноги, вы должны немедленно покинуть пределы страны и немедленно вернуться в Калькутту. Не принимайте участия в общественной жизни и избегайте публичных выступлений."
"2021-02-24","Сегодня вы можете стать свидетелем того, что ваши зубы начнут двигаться быстрее. Вы можете быть неприятно удивлены, когда обнаружите, что ваши ногти оторвались и вы кровоточите.  Сегодня вам стоит избегать секса со случайными людьми, особенно из-за их агрессивности. Сегодня вам стоит отказаться от секса со случайными людьми, особенно из-за их агрессивности"
"2021-02-25","Сегодня вам не следует вступать в брак с женщиной с узким позвоночником.  Звезды советуют не вступать в брак с женщиной с узким позвоночником. Вы можете вступить в брак с женщиной с узким позвоночником, которая будет пахнуть как свинья. Звезды советуют вам не выходить на пенсию."
"2021-02-26","Сегодня Стрельцам не рекомендуется  вступать в половую связь с  нежитью. Не следует использовать для этой цели магию. Во второй половине дня  желательно  избегать контакта с  людьми.  Не стоит пытаться изменить мир, если вы этого не хотите."
"2021-02-27","Сегодня вам следует остерегаться  ядовитых грибов. Если вас посетит сон, в котором вы видите улыбающегося крокодила, вы будете очень удивлены и даже разгневаны. Во второй половине дня вы можете обнаружить, что ваши руки покрыты гусями и капустой.  Это хорошее время, чтобы купить лошадь и верблюда."
"2021-02-28","Сегодня вам стоит быть внимательнее к своему  телу.  Оно ответит вам тем же самым, что и во время первой мировой войны.  Вы можете быть поражены, увидев, как из-под стола появляются две человеческие фигурки.  Если вас укусила пчела, немедленно промойте рот водой из-под крана. Не бойтесь укусить себя. Если вам холодно, немедленно промойте рот холодной водой."
"2021-03-01","Если сегодня вас посетит сон-машина, не бойтесь её.  Не бойтесь её.  Она не причинит вам вреда.  Вы можете спокойно спать несколько часов, не боясь упасть. Не бойтесь, что ваши соседи будут кричать от ужаса. Если у вас появятся мысли о змеях, спрятавшихся под матрасом, немедленно закройте их в ванной комнате. Если вы видите в зеркале отражение своей подруги, немедленно закройте ее в ванной комнате. Если вы чувствуете страх перед змеями, немедленно закройте их в ванной комнате."
"2021-03-02","В течение дня вы можете встретить в лесу двух или трех старых теток с длинными носами и грязными зубами. Если вам повезет, то вы сможете найти в себе силы встать и пойти на бой.  Вы будете окружены людьми, которые будут говорить с вами на разных языках. Это поможет вам не превратиться в ящерицу, не превратиться в жабу и не превратиться в крокодила."
"2021-03-03","В этот день вам следует избегать  секса с  собаками. Звезды советуют вам  избегать  контактов с  людьми с острыми  крапинами. Если вам нужно поговорить с кем-то из членов семьи, не бойтесь, что он ответит вам тем же самым.  Если вас укусил паук, не бойтесь укусить себя."
"2021-03-04","Сегодня вы можете столкнуться с проблемами со стиральным порошком, который будет храниться в вашей комнате до тех пор, пока вы не добьетесь успеха.  Не бойтесь того, кто будет смеяться над вами. Если вы обнаружите, что ваш рот полон кокаина, немедленно звоните доктору. Если вы не можете найти дорогу назад, попробуйте вернуться назад и сделать что-нибудь новое.  Если вы не можете найти дорогу назад, попробуйте вернуться назад и сделать что-нибудь новое."
"2021-03-05","Сегодня звезды советуют вам не спешить с суждениями и сделать выбор в пользу  зомби.  Вам следует избегать  секса с зомби.  Вам следует  отказаться от еды с зомби и принять ванну с  пивом.  Вы можете стать бессмертным всадником или всадником в броне, но не всадником в гробу."
"2021-03-06","В этот день звезды советуют Стрельцам  не пить водку из луж. Звезды советуют  избегать контактов с  больными людьми.  Это может привести к тому, что люди начнут нервничать и  терять свое естество. Поэтому не следует принимать никаких препаратов, кроме уксуса.  Лучше всего выпить бокал водки залпом."
"2021-03-07","Сегодня вы можете столкнуться с проблемой, касающейся не только ваших глаз и носа.  Вы можете столкнуться с проблемой, касающейся ваших глаз и носа.  Вы можете столкнуться с проблемами, касающимися вашего рта. Не бойтесь того дня, когда ваши ноги столкнутся с унитазом."
"2021-03-08","Сегодня звезды советуют Стрельцам не  спешить с суждениями, а просто  следовать  намеченному ритму.  Иначе  они  могут  исказить смысл всего происходящего. Не стоит обольщаться по поводу  астрологии. Сегодня вы можете встретить  на своем пути  не просто людей, а  целых  целых  целых  чудовищ — чудовищ, чудовищных, чудовищных, чудовищных! — которые  будут  издеваться над вами до того, как вы вступите в борьбу с ними"
"2021-03-09","В этот день звезды советуют Стрельцам быть осторожными и не  бояться людей из  ближайшего окружения. Возможны проблемы с головой, но не беда, если все пройдет само.  Главное помнить о том, что  это не просто сон, это реальность, в которой все происходит.  Вы не должны поддаваться иллюзиям о том, что все происходит в реальности.  Вам не следует думать о том, что будет, если вы упадете на пол."
"2021-03-10","Сегодня Стрельцам не стоит терять время. Не стоит тратить его на попытки убедить себя в том, что они умнее зверей. В конце концов, это их дело. Сегодня вы можете стать президентом компании, занимающейся производством наркотиков."
"2021-03-11","Сегодня вам не помешает иметь при себе пару гранатовых панцирей, чтобы держать в руках свои вещи. Не помешает иметь в кармане длинную палку, чтобы бить себя в грудь. Сегодня у вас может начаться сезонная засуха, поэтому будьте осторожны. Сегодня у вас могут появиться мысли о лошадях, но вы не беспокойтесь. Вы можете быть поражены, увидев, что лошадь стоит на задних лапах, а не на задних."
"2021-03-12","Сегодня Стрельцам не стоит терять время: можно смело кидать камни в людей. Не бойтесь того, что вас окружает: ваши глаза откроются, и в них появится нечто вроде золотого солнца. Не бойтесь, что вас укусят пчелы.  Не бойтесь того, что вас похитят пчёлы.  Не бойтесь того, что вы будете вынуждены прыгать со стола. Не бойтесь того, что вас укусят змеи. Не бойтесь того, что вас изнасилует крокодил. Не бойтесь того, что вас укусят змеи. Не бойтесь того, что вас изнасилует вампир. Не бойтесь того, что вас укусят пчелы.  Не бойтесь того, что вас изнасилует вампир. Не бойтесь того, что вас изнасилует вампир."
"2021-03-13","Сегодня вам следует избегать  запаха  рыбы.  Это может быть связано с тем, что ваши глаза привыкли к темноте, и вам придется  ходить по кругу, чтобы их освещал лунный свет. Не бойтесь  темноты. Сегодня звезды советуют вам  избегать  запаха рыбы, так как это может вызвать головную боль.  Сегодня вам стоит избегать запаха рыбы, так как это может вызвать головную боль."
"2021-03-14","Сегодня звезды советуют вам не пить водку из крокодилов. Не бойтесь идти на поводу у чужих  желаний.  Это поможет вам избежать проблем.  Если вы хотите научиться танцевать фугу, попробуйте  сегодня лечь в лужу."
"2021-03-15","Сегодня вы можете стать начальником поезда, который будет двигаться по Европе.  Вы можете встретить  неожиданных врагов, таких как овцы, козлы, лошади и люди. Вы можете встретить  неожиданных врагов, таких как  собаки, кошки, насекомые и люди.  Звезды советуют вам  быть очень осторожным и внимательным и не  поддаваться искушению  укусить кого-нибудь за ногу. Вы можете встретить  неожиданных врагов, таких как собаки и кошки. Вы можете встретить неожиданных врагов, таких как  змеи, ящерицы и люди."
"2021-03-16","Сегодня вам следует избегать употребления алкоголя и табака.  В первой половине дня не ешьте ничего, что пахнет луком, потому что это может привести к ожирению и увеличению количества костей. Вечером не ешьте ничего, что пахнет луком, потому что это приведет к увеличению количества костей."
"2021-03-17","В этот день звезды советуют Стрельцам не торопиться с  выводами и принять меры.  Они помогут вам в  этом. Сегодня вы можете стать бессмертным всадником или  всадником мечты. В первой половине дня вам придется быть жестоким, но  не жестоким. В это время опасно кусаться. В этот день вы можете стать старым перцем, но не старым. Вы должны быть осторожны.  Вам придется ходить по комнате, чтобы вас не опрокинули.  Вы можете упасть в лужу."
"2021-03-18","Звезды советуют вам не  бояться темноты. Звезды советуют вам не бояться темноты и  быть в ней осторожными. Вы можете встретить в коридоре  кого-нибудь из придворных, с кем вам придется поговорить о  разных мужчинах и их пристрастиях. Не бойтесь, что кто-нибудь  попытается залезть вам в штаны. Вы можете встретиться с женщиной-сфинкс, похожей на вас. Вы можете встретить молодого придворного, который будет восхищаться вами. Вы можете встретить молодого казака, который будет восхищаться вами."
"2021-03-19","Сегодня вы можете столкнуться с проблемой, связанной с изменением конфигурации вашего мозга.  Не рекомендуется ходить на четвереньках в общественных местах, есть острые и соленые закуски и пить из пластиковых бутылок.  В случае приступа укажите на врача, он даст вам совет."
"2021-03-20","Звезды советуют не спешить с вывихнем шеи. Если у вас развился нервный срыв или вы не можете найти в себе силы сесть за руль автомобиля, не следует удивляться. В этот день вам следует быть внимательнее к своему соску и убедиться, что он не застрял в асфальте. Вечером можно выпить водки."
"2021-03-21","В этот день вам следует избегать контактов с людьми, не умеющими читать. Возможны кратковременные провалы в памяти, галлюцинации, галлюцинации с психоделическими проявлениями.  Не бойтесь рожать и быть беременным. Не бойтесь упасть с лестницы и быть укушенным крысой. Вы можете быть ограблены, укушены или укушены в пах"
"2021-03-22","Звезды советуют вам взять с собой на работу мешок с мясом – это придаст вам сил.  Вы можете быть пойманы в краже или в попытке украсть у кого-нибудь деньги. Вы можете стать начальником поезда или дома престарелых. Сегодня звезды советуют вам быть осторожными с животными. Не бойтесь быть укушенным крысами. Вы можете встретиться с крокодилом, который будет вас кормить и поить. Звезды советуют вам не ссориться с собаками, так как они не понимают вас."
"2021-03-23","Сегодня вы можете столкнуться с тем, что ваша голова взорвётся от гнева.  Не бойтесь этого. Сегодня вы можете стать начальником полиции в каком-нибудь новомодном костюме. Вы можете встретить молодого казака, одетого в форму русского путешественника, который будет вас кормить и поить. Вы можете встретить молодого казака, одетого в форму русского путешественника и в шляпе, с усами и бородкой. Вы можете встретить молодого казака, одетого в форму русского путешественника, и в шляпе с дворянскими нашивками."
"2021-03-24","Сегодня Стрельцам лучше не использовать оружие в бою. Возможны небольшие неприятности, например, ваши глаза увидят мусор. Не рекомендуется вступать в половую связь с нежитью – возможны неприятные сюрпризы. В целом, день подходит для посещения парикмахерской или бани."
"2021-03-25","В течение дня вы можете столкнуться с проблемами со сном, особенно из- за того, что ваши руки слишком длинные. Не стоит делать резких движений. Не бойтесь того дня, когда вы встретите свою судьбу.  Если вы видите в зеркале отражение своего соседа, то это хороший знак.  Вы можете обнаружить, что ваша голова покрыта гусями."
"2021-03-26","Звезды советуют вам не спешить. Если вы сегодня не видите в зеркале свое отражение, вам следует немедленно отправиться к гадалке за советом. Не стоит тратить время на глупых и ленивых людей."
"2021-03-27","Звезды советуют вам избегать мест, где происходят бои кубинской революции. Сегодня не следует делать резких движений. Вы можете встретить в коридоре мусорное ведро. Не стоит тратить время на ерунду, лучше заняться самоистязанием"
"2021-03-28","Сегодня звезды советуют вам взять с собой на работу мешок гвоздей, так как в нем много всяких полезных веществ. Не стоит расстраиваться, если вы их случайно по ошибке по ошибке разорвёте. Вечером можно встретить двух интересных крыс. Не стоит беспокоиться о своей внешности, если она будет испорчена комом земли. Если вы чувствуете страх перед муравьями, то лучше всего укусить их в ухо"
"2021-03-29","Не бойтесь идти в туалет.  Это хорошее время, чтобы рожать детей и бить их. Сегодня вам может прийти в голову идея, что вы – зомби и можете делать что захотите. Вы можете играть в игры с призраками, но помните, что они не смогут причинить вам вреда. Вы можете играть в серьезные игры с призраками и призраками."
"2021-03-30","Сегодня вы можете встретить двух интересных и очень симпатичных существ.  Во второй половине дня вам лучше всего заняться самоистязанием, например бить людей палкой. Не забывайте следить, чтобы одежда на вас была достаточно свободной. Не забывайте мыть руки перед едой.  Вечером можно встретить симпатичную молодую женщину с длинными черными волосами, которая будет играть в шахматы."
"2021-03-31","Сегодня звезды советуют Стрельцам активнее использовать  свой гороскоп для  того, чтобы  создать ощущение  собственной важности.  Сегодня у вас есть шанс  на то, чтобы стать мэром Москвы."
"2021-04-01","Сегодня у Стрельцов нет особых проблем с  сексом. Не стоит обольщаться, если вы  станете  старым и грязным. Вы можете использовать  любую  из  существующих в вашем распоряжении возможностей, например, залезть в лужу, выпрыгнуть из окна или сломать себе шею. Но будьте осторожны с  этим. Вы можете быть подвержены нападению  со стороны  окружающих вас людей, например  со стороны ваших друзей, соседей, бандитов или инопланетных собратьев."
"2021-04-02","Вы будете окружены толпой пьяных идиотов, которые будут кидаться бутылками и драться с вами о стены. Вам придется смириться с этим и принять ванну. День идеально подходит для того, чтобы выпить лишнего и поорать.  Сегодня вы можете стать начальником поезда.  Вам не придется беспокоиться о том, чтобы засунуть свое имя во влагалище. Вы можете быть начальником поезда"
"2021-04-03","Сегодня звезды рекомендуют Стрельцам быть  начеку: в случае нападения они могут использовать магию, чтобы предотвратить развитие событий.  Но если у них есть какие-то сомнения по поводу реальности происходящего, они могут просто взорвать себя"
"2021-04-04","В первой половине дня звезды советуют Стрельцам активно использовать  энергию  дождя.  Если вы хотите сохранить ясность ума, попробуйте  прогуляться по парку в компании со своей собакой.  Если вас беспокоит запах чеснока, попробуйте  почесать нос в присутствии собаки.  Если вы хотите узнать, как устроена Вселенная, попробуйте посмотреть на  свое отражение в зеркале"
"2021-04-05","В течение дня вы можете столкнуться с неприятными сюрпризами, такими как падение с лошади, удар о землю, опрокидывания и удары головой о стол. Не бойтесь того дня, когда ваши волосы будут расти вширь. Вы можете встретить дракона с гранатой в руке и крокодила с гранатой в спине.  Если вы видите на улице женщину или маленького ребенка, не следует беспокоиться. Это просто маленькая собачка, похожая на вас."
"2021-04-06","Сегодня у вас есть возможность стать  начальником поезда.  Это очень хороший день.  Если вы не спите в это время, вы скоро станете начальником поезда, который везет вас по всему миру. Если вы спите сегодня, вы скоро станете начальником поезда, который везет вас по всему миру."
"2021-04-07","Сегодня вы можете оказаться в  положении, в котором  вам не будет конца.  Вы можете оказаться на  улице без шляпы, без зонтика и с голыми  ногами.  Вы можете быть атакованы толпой разъяренных людей, а ваши уши будут слышать визг свиней.  Не забывайте следить за тем, чтобы ваши руки и ноги были на одной стороне."
