date,text
"2021-02-06","Сегодня Близнецы могут  превратиться в  кусок  сыра  в  вакууме. Звезды не советуют  бить себя в грудь при виде чужих гениталий.  Лучше не пытаться сломать шею  в результате падения. Лучше всего  лежать, положив руки на диван или кресло и  глядя в потолок.  Это поможет вам расслабиться.  Не бойтесь  упасть в обморок.  Не бойтесь быть раздавленным. Не бойтесь  упасть в яму.  Не бойтесь  упасть в яму."
"2021-02-07","Сегодня Близнецы могут рассчитывать на  легкую и быструю  интеграцию в  общество и  на  интеграцию в общество. В первой половине дня вы можете  столкнуться с  проблемой  – например, с бездомными собаками, которых вы собираетесь кормить.  В это время опасно ездить на велосипеде и бросать вещи в прохожих.  В это время опасно бить себя головой в грудь"
"2021-02-08","Не бойтесь идти по нужде. Не бойтесь того, что вас укусит змея.  Вы можете встретить человека, который выглядит как пьяный медведь. Не бойтесь того, что вас укусят комары. Вы можете встретить человека, который будет похож на вас. Не бойтесь того, что он будет делать с вами."
"2021-02-09","Сегодня звезды советуют Близнецам не  уходить далеко от дома.  Звезды советуют вам  не  уходить далеко от дома, потому что  вы можете упасть в колодец.  В этом случае звезды рекомендуют вам не  уходить далеко от дома.  В этом случае звезды советуют вам не  уходить далеко от дома."
"2021-02-10","Сегодня Близнецы могут рассчитывать на  помощь  и поддержку богов, в том числе  Зевса.  Тот, кто их поддерживает, должен вести себя честно и  деликатно.  Иначе  он не сможет вас защитить."
"2021-02-11","Сегодня вам следует избегать  запаха рыбы и чеснока.  Вы можете  столкнуться с проблемами с психикой и  со всем этим связанным.  Не бойтесь  упасть в яму с мусором, и все будет хорошо.  Вечером  можно встретить зомби, но они не нападут"
"2021-02-12","В этот день Близнецы могут рассчитывать на  помощь  волшебника, который поможет им с их проблемами. Возможны  небольшие неприятности, например,  ваша  кошка может укусить вас за ногу.  Не стоит расстраиваться из- за ерунды – сегодня вы можете рассчитывать на помощь волшебника, который поможет вам с их проблемами.  Не стоит расстраиваться из- за ерунды – сегодня вы можете рассчитывать на помощь волшебника, который поможет вам с их проблемами. Не стоит расстраиваться из- за ерунды – сегодня вы можете рассчитывать на помощь волшебника, который поможет вам с их проблемами."
"2021-02-13","В этот день вы будете окружены людьми, которые помогут вам разобраться в ваших проблемах и помочь вам выйти из вашего тела. Возможны небольшие драки с полицейскими или пожарная безопасность. Возможны проблемы с психикой."
"2021-02-14","Сегодня Близнецы способны создать нечто вроде  «коробочки» с желтыми стенами. Звезды советуют вам не  уходить далеко в лес, потому что там полно грибов. Вечером можно встретить  зомби. Они  помогут вам  избавиться от ваших проблем."
"2021-02-15","Сегодня Близнецы могут столкнуться с проблемами, связанными, например, со спящими людьми и их беспокойством о том, как они устроят вас в жизни. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком. Не бойтесь быть плохим мальчиком."
"2021-02-16","Сегодня Близнецам не стоит беспокоиться о своих сосках. Они будут служить вам всю жизнь.  Если вы их случайно лишаете, то это не ваш случай.  Вы можете быть поражены, если увидите, как ваши соски разорвутся на части."
"2021-02-17","Сегодня вы можете оказаться на перепутье, где вас ждут смертельные опасности и неожиданные сюрпризы.  Будьте осторожны, ибо вы можете оказаться на волосе от падающего с неба снега.  Звезды рекомендуют вам не терять времени даром и отправиться в отпуск. Не бойтесь того, что может произойти с вами.  Если вы видите во сне кого-то или что-то большое, немедленно звоните в колокольчик и спрашивайте, кто это делает. Не бойтесь упасть с лестницы.  Если вы видите во сне кого-то или что-то, немедленно звоните в колокольчик и спрашивайте, кто это делает."
"2021-02-18","В этот день вам не придется идти в туалет. Звезды советуют вам не есть мертвых цветов, потому что это приведет к потере энергии. Сегодня вам не придется ходить на рынок или в кино."
"2021-02-19","Звезды советуют вам сегодня не тратить время на изучение чужих гениталий. Если вы обнаружите в себе сексуальное насилие, немедленно звоните в полицию и спрашивайте, кто и почему изнасиловал вас.  В противном случае, это будет расценено по-разному."
"2021-02-20","В этот день вы можете столкнуться с тем, что ваши волосы начнут шевелиться, и это будет признаком того, что вы находитесь в состоянии трансформации. Звезды советуют вам не спешить с вывихнем ноги, так как это может привести к тому, что ваши волосы могут выпасть."
"2021-02-21","Сегодня звезды советуют Близнецам не спешить с вывихнутыми ногами и начать снимать кожу, чтобы не травмироваться. В этот день рекомендуется принимать внутрь по 15 капель мочевой кислоты"
"2021-02-22","Сегодня Близнецы могут столкнуться с проблемами, например с пуговицами.  Это будет иметь серьезные последствия для всего мира.  В первой половине дня не следует заниматься сексом с незнакомым человеком, даже если это ваш друг или родственник."
"2021-02-23","Звезды советуют вам не пить из луж. Сегодня не пейте из луж, так как это может нанести непоправимый урон вашему здоровью. Вечером можно встретить зомби-призраков, которые будут пытаться укусить вас в ухо. Не забывайте следить за своей речью: она должна звучать как-то странно"
"2021-02-24","Сегодня звезды советуют Близнецам не спешить с выводами и начать  работать над ними. Не исключено, что  они  захотят  заключить с вами сделку о  взаимном согласии на  убийство.  Это может быть полезно для вашей работы."
"2021-02-25","Сегодня Близнецы могут оказаться в выигрыше, если  проведут ночь у камина, а утром  на диване останутся лежать  их тени.  В случае неудачи они  будут вынуждены вернуться на землю.  И тогда  все закончится хорошо"
"2021-02-26","В этот день вам не стоит беспокоиться о своих внутренностях. Вы можете быть поражены, увидев, что ваши волосы покрыты густыми черными перьями. Вы можете увидеть много нового и удивительного в работе пчел. Вы также можете встретить гнома, гнома из бочки, гнома из бочки, гнома из бочки."
"2021-02-27","Звезды рекомендуют вам не пить алкоголь из кокаина. Не пейте из пластиковых стаканов, это может привести к проблемам с мочевой кислотой. Не ешьте жареных сосисок, потому что это может вызвать проблемы с мочевой кислотой. Не ешьте хот-доги, потому что они очень вкусные. Не пейте коктейли из пива."
"2021-02-28","Сегодня Близнецы могут рассчитывать на легкую победу в первой половине дня. Звезды советуют вам не спешить с суждениями и начать с чистого листа. Не следует спешить с суждениями. Вы можете быть хорошим бойцом, если будете хорошо выучены и обучены искусству рукопашного боя. Не стоит ждать награды от собаки."
"2021-03-01","Звезды советуют вам не спешить с выводами.  Вы можете быть неприятно шокированы, узнав, что ваш сосед-алкоголик употребляет кокаин. Если вам предстоит свидание, вы должны быть готовы встретить его в лучшем виде. Сегодня вы можете быть вознаграждены двумя большими кожаными сапогами, размером с автомобильный бампер"
"2021-03-02","Сегодня Близнецы не будут особенно заинтересованы в  том, что случится завтра, но  все равно попытаются сделать  это.  Возможно, это будет  даже забавно. Но лучше не рисковать.  Сегодня звезды советуют  не прыгать с моста.  Лучше вообще не прыгать с моста."
"2021-03-03","Сегодня вы должны быть осторожны с грызунами. Вы можете столкнуться с проблемой, если будете слишком часто использовать духи, чтобы очистить свои руки и горло. Не бойтесь того, кто будет вас укусить или укусить. Если вы не можете найти общий язык с собакой, то вам нужно поговорить с ней. Вы можете влюбиться в кого‐то из-за того, что он пахнет собакой. Если у вас нет денег, можно купить что‐нибудь ненужное."
"2021-03-04","Сегодня Близнецам важно оставаться в тонусе. Сегодня вы должны быть в тонусе. Вы должны быть в тонусе. Вы можете использовать свою шею как вентилятор, чтобы выйти наружу. Не бойтесь того, кто сидит в соседней комнате и читает газету. Если вы видите в зеркале свою шею, немедленно бегите."
"2021-03-05","В этот день вам не придется ходить по улицам и заглядывать в окна прохожих, чтобы проверить, все ли в порядке. Не бойтесь того, кто ходит по улицам. Сегодня вы можете оказаться на улице без штанов, но без сапог."
"2021-03-06","Сегодня Близнецы могут столкнуться с проблемами, например, с сексом или с сексом по телефону. Возможны проблемы со стиральной машиной и кондиционером. Звезды рекомендуют избегать контактов с больными людьми. Вы должны быть осторожны с  соседями. Вы должны быть осторожны, потому что они могут причинить вам вред. Не поддавайтесь соблазну  влюбиться в кого-то из-за спины."
"2021-03-07","Сегодня звезды рекомендуют Близнецам  избегать употребления  алкоголя, наркотиков и  самобичевания.  В этот день вы можете  столкнуться с проблемами с  образованием азота в  кишечнике, а также с образованием азота в моче.  Вы можете столкнуться с проблемами с засыпанием и потерей памяти. Вы можете столкнуться с проблемами с засыпанием и потерей памяти."
"2021-03-08","Сегодня Близнецам стоит быть в  тонусе.  Это связано с  тем, что  вы  становитесь  тоньше в  смысле  движения  вниз.  И  чем глубже вы погружаетесь в  транс, тем ньше вы становитесь. Вы  становитесь  все более  утонченными. Вы  становитесь все  более зрелыми.  Вы  становитесь  все более  мудрыми.  И  наконец, самое главное –  вы становитесь  все более и более  мудрыми.  И так далее."
"2021-03-09","Сегодня Близнецы склонны к  тому, чтобы  они  пытались  скрыть свои  настоящие лица. В этом случае они будут выглядеть глупо, но на самом деле  это не совсем правильно.  Во второй половине дня Близнецы могут стать похожи на  крыс в зоопарке.  Но это не совсем так.  В этом случае они будут похожи на вас и  будут вас бить.  Вы будете бегать вокруг и  кричать на всех вокруг.  Они будут вас бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить. И будут бить."
"2021-03-10","В течение дня звезды советуют вам быть осторожными с грызунами. Если вы хотите узнать, чем питается человек, вы должны съесть его печень. Не ешьте ничего из собачьего жира"
"2021-03-11","Сегодня звезды советуют вам не  спешить с выводами и сделать первый шаг. Не бойтесь, что ваши гениталии и  ноги будут раздавлены. Звезды рекомендуют вам не  торопить события и начать действовать.  Вы можете  потерять свое физическое и психическое здоровье в результате  падения со второго этажа. Звезды советуют вам не торопиться с выводами и начать действовать."
"2021-03-12","Сегодня звезды советуют Близнецам  быть в тонусе и  не  давать волю чувствам.  Они советуют  им  держаться от  своих  коллег ближе к  животным. Это  дает им шанс  на  большее.  В  этой связи  Близнецам стоит  обратить особое внимание на поведение  своих  коллег.  Это позволит  им не потерять интерес к  вам.  В  этом случае они  будут  очень рады  видеть вас в своем кабинете."
"2021-03-13","Сегодня Близнецам стоит  быть внимательнее к своему  телу.  Оно должно быть покрыто гусями, зайцами и грибами.  В первой половине дня они могут  играть на своих музыкальных инструментах, но во второй половине дня будут играть исключительно на своих музыкальных инструментах"
"2021-03-14","Звезды советуют вам не спешить с вывихнем ноги.  Не забывайте о том, что вы можете потерять свою правую руку и ногу. Сегодня вам следует взять с собой большой узел галстука и красную шляпу, чтобы защитить их. Не бойтесь упасть в лужу"
"2021-03-15","Сегодня Близнецы не будут  спешить с  выводами и суждениями, они лишь продолжат искать новые пути.  Искать  новые пути придется долго и упорно. Но, как говорится, если хочешь добиться всего сам, надо  быть просто дураком."
"2021-03-16","Сегодня вы можете оказаться в положении, в котором ваши ноги будут спотыкаться и падать, а ваши зубы будут скрежетать. Если вас посетит дух разрушения, он будет кричать ""Mad Cuckoo!Mad Cuckoo!Mad Cuckoo!"". Это хорошее время, чтобы принять душ, принять душ и очистить свои мысли от всего лишнего. Вы можете встретить зомби и зомби-призраков, которые будут пытаться вас укусить за ногу."
"2021-03-17","Сегодня Близнецам стоит проявить больше  терпения и  настойчивости, чтобы не превратиться в  желе.  Это может привести к тому, что Близнецам придется  принимать  наркотики и алкоголь. Это приведет к  тому, что Близнецам придется  смириться с тем, что их  обманывают. Это приведет к тому, что Близнецам придется смириться с тем, что их обманывают. Это приведет к тому, что Близнецам придется смириться с тем, что их обманывают."
"2021-03-18","Сегодня Близнецы склонны доверять  неуправляемому хаосу  и стихийным бедствиям.  Но  в то же время  они не могут  доверять  хаосу и стихийным бедствиям. Они просто  живут. И ничего больше."
"2021-03-19","Сегодня вы будете находиться в состоянии невесомости, и ваше тело начнет двигаться с огромной скоростью. Вы будете падать на землю, и ваше тело превратится в желе, и ваш разум будет стремиться разорвать его на части. Вы будете падать на людей, и ваше тело превратится в желе. Вы будете падать в воду, и ваше сердце будет биться быстрее, и ваше зрение будет становиться тоньше, и ваше зрение будет становиться тоньше, и ваше зрение будет становиться тоньше. В этот день звезды советуют вам быть осторожнее с животными, особенно с собаками и кошками, потому что эти животные очень агрессивны"
"2021-03-20","Сегодня Близнецы могут рассчитывать на  то, что  им удастся  обмануть себя, но  это не значит, что они смогут их обмануть.  Скорее всего, это  произойдет из-за  того, что  Близнецам придется смириться с тем, что их обманули.  Они  действительно  не могут понять, что их обманывают, но  это не их проблема.  Главное, что они хотят, чтобы все было честно.  Они хотят, чтобы все были довольны. Они хотят, чтобы все вокруг были счастливы."
"2021-03-21","Сегодня Близнецы могут оказаться в неудобном положении – например, в неудобной позе «на животе» или «на боку» – и в неудобном положении на полу.  Если вы будете слишком уж рьяно стараться не обращать внимания на неудобства, то все обойдется.  Но будьте осторожны: возможны неприятные неожиданности. Например, ваша собака может укусить вас за руку."
"2021-03-22","В этот день Близнецам важно знать, что  они  не станут играть в  опасные игры с бичами. Не следует  использовать в качестве оружия ни нож, ни палку, ни даже кусок газеты.  Это может причинить вред здоровью. Не бойтесь того, кто попытается причинить вам вред. Не бойтесь того, кто попытается причинить вам вред."
"2021-03-23","Сегодня Близнецы могут стать похожи на своих старых собратьев. Если у вас есть какие-то проблемы или вы не можете найти общий язык с животными, постарайтесь поговорить с ними. Не бойтесь того, кого вы не знаете.  Это хороший день для того, чтобы начать бить посуду. Не бойтесь того, кого не знаете.  Это хороший день для того, чтобы начать пить. Не бойтесь того, кто не знает вас.  Это хороший день, чтобы начать курить. Не бойтесь того, кто не знает вас."
"2021-03-24","Сегодня Близнецы способны добиться успеха в самых разных сферах жизни. В этой области им поможет Семен Давыдович Ткаченко, один из самых авторитетных специалистов в области управления человеческими телами.  Он расскажет о методах работы с демонами и ангелами"
"2021-03-25","Сегодня вы можете столкнуться с настоящим крокодилом, размером с автомобильный бампер.  Не стоит тратить время на ерунду. Не бойтесь, что ваши волосы могут выпасть из прически.  Сегодня вы можете встретить крокодила размером с автомобильный бампер. Не бойтесь, что ваши волосы могут выпасть из прически.  Не бойтесь, что ваши волосы могут выпасть из прически.  Сегодня вы должны быть осторожны. Вы можете быть пойманы в том, что вас пытаются украсть.  Вы можете быть ограблены. Вам не нужно ничего бояться. Вам не нужно ничего бояться. Вам не нужно ничего бояться."
"2021-03-26","Сегодня Близнецы могут стать свидетелями того, что  люди  начнут  воспринимать их всерьез. Звезды советуют не тратить время на  попытки изменить реальность, лучше  сразу  принять меры. В сложившейся ситуации вам поможет  то, что вы знаете:  это не шутка.  Это действительно так.  Вы можете использовать любую из трех стимуляторов, которые вам нужны, чтобы усилить свою сексуальную активность."
"2021-03-27","Сегодня Близнецы могут столкнуться со странными вещами, такими как внезапная остановка поезда, странные звуки из-под обуви, странные тени и странные запахи. Возможны небольшие неприятности, такие как внезапная остановка поезда и внезапное изменение траектории движения. Возможны серьезные проблемы с психикой, например, вы можете быть укушены комарами. Звезды советуют вам не пить из луж и не есть мусор."
"2021-03-28","Сегодня Близнецам не стоит беспокоиться о том, что их  будут пожирать насекомые или что-то в этом роде. Не стоит тратить силы на то, что вам не нравится.  Лучше заняться самоанализом и попытаться выяснить, чего вы хотите на самом деле."
"2021-03-29","В этот день Близнецов выручит  музыка.  Она  будет  сопровождать вас в  путешествиях и долгих скитаниях по разным уголкам планеты.  Но будьте осторожны, чтобы не попасть  в  расставленные вами же самими  смерчи».
<s>️Телец: Сегодня вы можете быть пойманы в  водевиле с участием клоунов и цыган.  Не бойтесь, что вас выкинут за дверь. Не бойтесь, что ваши ноги сломаются. Не бойтесь, что ваши гениталии раскроются. Не бойтесь, что ваши гениталии раскроются.  Не бойтесь, что ваши гениталии раскроются."
"2021-03-30","Сегодня звезды советуют Близнецам  держаться подальше от  крыс, поскольку это может нанести серьезный вред. Если вы обнаружите, что ваши руки и ноги покрыты пауками и червями, не стоит расстраиваться. Вы можете быть подвержены нападению комаров и мокриц. Если вы видите, что вас укусила пчела, не спешите расстраиваться."
"2021-03-31","Не бойтесь бить себя во все колокола. Вы можете обнаружить, что ваши ноги слишком коротки, чтобы перепрыгивать через заборы и мостки. Звезды рекомендуют вам не беспокоиться о своих внутренностях. Сегодня вам лучше заняться самоистязанием, например, бить себя в грудь и кричать «ура!». Звезды советуют вам не беспокоиться о своих внутренностях."
"2021-04-01","Сегодня звезды советуют вам не пить уксус и не есть картофель. Если вы не будете придерживаться плана, вы можете потерять свое лицо. Вы можете начать страдать от того, что ваша голова слишком коротка, и это будет очень неприятно. Вы можете потерять свою кожу и начать ощущать жар. Вы можете потерять свои волосы, ваши зубы и ваши зубы."
"2021-04-02","Звезды советуют вам не спешить с вывихнем ноги и начать собирать вещи и уходить на недельку в деревню. Сегодня вы можете встретить зомби-оборотня с арбалетом, а также двух бабушек-дедушек. Не забывайте следить за направлением вашего носа. Сегодня звезды советуют вам не спешить с вывихнем ноги."
"2021-04-03","В этот день вам не следует бояться того, кого вы держите под контролем. Не бойтесь упасть в лужу или в мусорное ведро. Вы можете встретить молодого казака, который будет пытаться украсть ваше сердце. Будьте осторожны. Если вы видите в зеркале крокодила, немедленно убегайте. Вы можете встретить человека, который попытается украсть вашу душу. Будьте осторожны. Вы можете встретить маленького крокодила с раздвинутыми глазами. Если вы видите в зеркале крокодила, немедленно убегайте."
"2021-04-04","Звезды советуют избегать мест, где происходят бои кубинской революции. Не рекомендуется играть на музыкальных инструментах, особенно когда вы начинаете видеть демонов. Не ешьте в больших количествах пищу, содержащую ртуть, так как это может вызвать проблемы с образованием азота. Не ешьте слишком много насекомых, особенно в первой половине дня."
"2021-04-05","Сегодня Близнецы могут  оказаться в  разных местах  с совершенно разными задачами.  Например, они  могут  перемещаться по разным помещениям в виде отдельных людей, или  могут перемещаться в виде множества отдельных существ с совершенно разными целями. Но в любом случае, в какой-то момент времени они могут оказаться на разных планетах. Это будет зависеть от ситуации и обстоятельств.  Например, вы попадете в  довольно рискованную ситуацию с инопланетянами.  В этой ситуации не следует  использовать никаких магических устройств и использовать ни воду, ни бензин для заправки автомобиля"
"2021-04-06","Сегодня Близнецов выручит  способность  превращаться в  подобие  зомби. Не стоит  говорить, что это легко. Но если вы  хотите, вы можете это сделать, просто сделав что-то новое."
