date,text
"2021-02-13","Если вы не можете найти работу, то не надо расстраиваться. Сегодня вам следует избегать  женщин с острыми зубами.  Не бойтесь быть раздавленным огромным ядом. Вы можете встретить  на улице  зомби, которые могут укусить вас за ногу.  Не позволяйте Луне вмешиваться в ваши дела."
"2021-02-14","Сегодня у вас может появиться потребность в  сне  на рабочем месте. Возможны проблемы со сном из- за  за  того, что ваши  руки слишком коротки. Возможны  проблемы с засыпанием из-за  того, что ваши ноги слишком коротки.  Возможны  проблемы с засыпанием из- за  того, что ваши волосы слишком коротки"
"2021-02-15","Звезды советуют вам не спешить с суждениями, поскольку вы можете оказаться в ловушке собственной глупости. Если вам нужно знать тайну мироздания, то лучше не рисковать понапрасну. Вы можете стать свидетелем того, как ваши зубы сверкнут в лунном свете."
"2021-02-16","Сегодня звезды советуют Львам активнее использовать энергию  пчел и муравьев. В это время они приносят удачу.  В этом вам поможет  Семен Давыдович Ткаченко, президент компании «Клуба Весов».  Он расскажет вам много интересного, связанного с  жизнью пчел и муравьев."
"2021-02-17","Сегодня звезды советуют Львам не спешить с вывихнем пальца – это приведет к повреждению хрящей и сухожилий. Не стоит тратить время на попытки сломать себе шею, если можно просто почесать живот.  Звезды советуют не тратить время на бессмысленные попытки сломать себе ногу – лучше почесать живот и успокоиться"
"2021-02-18","Сегодня Львам лучше не использовать алкоголь в качестве источника энергии и  не использовать его для самогипноза. В первой половине дня у вас может возникнуть искушение  бросить в себя бутылку красного вина. Это будет расценено как призыв к самобичеванию.  Вы можете начать использовать алкоголь в качестве источника энергии, и это будет расценено как призыв к самогипнозу."
"2021-02-19","Сегодня вам лучше отказаться от  своих половых органов и начать с самого начала вести себя как нормальный мальчик.  Вы будете чувствовать себя хорошо и даже возбуждены, если  ваши ноги начнут бегать быстрее.  Не бойтесь, что вас укусит змея.  Не бойтесь, что вас укусит крокодил.  Не бойтесь укусить себя в пах.  Не бойтесь упасть."
"2021-02-20","Сегодня звезды советуют Львам не  спешить с вывихнем шеи. Звезды рекомендуют  не  слишком напрягаться и  следить за своим весом. Во второй половине дня вам следует  спать на полу, а утром лечь на спину. Вы должны помнить о следующем:  вы находитесь в ловушке. Вам не следует  есть насекомых, поскольку это вредно для них. Вы можете встретить  кого-нибудь, кто  похож на вас.  Не позволяйте Луне быть в вас.  Не позволяйте Луне быть в вас."
"2021-02-21","Сегодня вам не стоит беспокоиться о наличии у себя в кармане мешка грибов. Если вы обнаружите, что у вас есть какие-то рога, то смело смело кидайте их в него. Если вы обнаружите, что ваш рот полон грибов, то смело кидайте их в него. Если вы обнаружите, что ваши глаза открыты, то смело кидайте их в них. Если вы обнаружите, что ваши уши открыты, то смело кидайте их в них. Если вы обнаружите, что ваши волосы спутаны, то смело кидайте их в них"
"2021-02-22","Звезды рекомендуют вам не ходить по улице с открытым лицом. Не бойтесь быть раздавленным комами грязи. Звезды советуют вам не делать слишком резких движений руками, чтобы не травмировать свои гениталии."
"2021-02-23","Звезды советуют вам не пить из луж, потому что это вредно. Если у вас нет привычки ходить по лужам, то вы не сможете нормально работать.  Вы можете начать испытывать сексуальные проблемы, например, из-за того, что ваши волосы прилипают к одежде или вы чувствуете сильную вибрацию.  Вы можете начать чувствовать сильную вибрацию, например от куска сыра или куска хлеба.  Вы можете начать ощущать сильную вибрацию, например от куска пирога."
"2021-02-24","Сегодня вы будете находиться в очень выигрышном положении. Звезды рекомендуют вам не спешить с выводами и начать действовать по обстановке.  В ваших руках окажется судьба мира и человечества.  Если вы решите принять участие в  турнире по шахматам, не забудьте про запасной запасной пистолет.  Вы можете оказаться в центре внимания и получить шанс сразиться со своим заклятым врагом"
"2021-02-25","Сегодня вам стоит быть осторожными с  собаками и  кошками, поскольку  они могут  нанести серьезный урон вашему здоровью.  Не стоит использовать их в качестве оружия против вас.  Лучше не экспериментировать с  этими животными.  Они опасны"
"2021-02-26","В течение дня возможны  неприятные сюрпризы, например  падение с дерева, удар током или падение в лужу. Возможны  неприятные неожиданности. Будьте внимательны и осторожны.  Не позволяйте Луне вмешиваться в ваши дела.  Если вы чувствуете сильную агрессию, постарайтесь спрятаться в шкафу.  Не позволяйте Луне вмешиваться в ваши дела."
"2021-02-27","Сегодня вы можете встретить в своем доме двух чудовищ – дракона и человека. Звезды советуют вам не пить уксус и не есть сырое мясо. Не бойтесь, что вас укусит гриб-дракон, так как он очень ядовит."
"2021-02-28","Сегодня у вас есть шанс  увидеть  дракона в человеческом облике. Будьте осторожны с  ним.  Он может причинить вам вред.  Если вы  встретите дракона,  он может  укусить вас за руку.  Это  лучший способ  избежать  встречи с настоящим драконом."
"2021-03-01","Сегодня Львам не следует бояться  инопланетных монстров, потому что они  не кусают.  Они не кусают, не царапаются, не кусаются и вообще не кусаются.  Они просто живут в своем мире и не думают о нас, как о чем-то ненормальном.  А если и думают, то очень странно."
"2021-03-02","Сегодня вы можете стать хорошим партнером для кикимор.  Вы будете окружены людьми, которые помогут вам в ваших  начинаниях. Будьте внимательны и  осторожны.  Не доверяйте  козлу, крокодилу или зайцу. Сегодня вы можете быть волком, зайцем, зайцем, зайцем, зайцем, зайцем, зайцем."
"2021-03-03","Сегодня у Львов есть возможность  выйти из состояния  сна, и они могут  наслаждаться этим состоянием, но в то же время могут быть очень удивлены, если увидят, что все происходящее — это не сон, а реальность.  И это будет для них лучшим стимулом для выхода из сна."
"2021-03-04","Сегодня звезды советуют Львам быть в тонусе и не тратить напрасно энергию на бесполезные  попытки сломать шею.  Сегодня вам лучше  не  тратить ее впустую.  Звезды советуют Львам не тратить энергию на ненужные  попытки сломать шею.  Это не лучший способ приблизиться к счастью."
"2021-03-05","В этот день вам лучше избегать  встреч с  людьми, которые  угрожают вашей жизни.  Не бойтесь  встретиться с ними лицом к лицу.  Не бойтесь  встретиться с ними лицом к лицу.  Не бойтесь  встретиться лицом к лицу.  Не бойтесь  встретиться лицом к лицу с  пауком. Не бойтесь  встретиться лицом к лицу с  пауком. Не бойтесь  встретиться лицом к лицу с пауком. Не бойтесь  встретиться лицом к лицу с пауком. Не бойтесь  встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встречи лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком. Не бойтесь встретиться лицом к лицу с пауком."
"2021-03-06","Сегодня у вас есть шанс на успех, если вы пройдетесь по улицам с ведром холодной воды в руке и не будете мыть руки. Если вы не хотите идти на поводу у своих демонов, просто посмотрите вниз и подумайте.  Возможно, вам повезет и вы попадете в водоворот событий.  Звезды советуют не пить уксус и не есть сырое мясо"
"2021-03-07","Сегодня звезды советуют Львам не спешить с выводами. Не стоит делать поспешных заявлений, потому что это может закончиться большими проблемами. Сегодня звезды советуют вам не спешить с выводами."
"2021-03-08","Сегодня вы можете столкнуться с проблемами с психикой и начать воспринимать реальность как шутку. Вы можете стать жертвой сексуального насилия со стороны своих партнеров.  Звезды говорят, что вы можете стать хорошим любовником. Если вас укусил комар, вы будете очень бледны. Вы можете быть пойманы в нетрадиционных сексуальных оргиях и тайных обществах, где люди получают сексуальные удовольствия без всяких моральных устоев."
"2021-03-09","Сегодня вы можете стать начальником поезда и начать вести себя как рыба в воде. Не бойтесь идти по воде. Вы будете окружены людьми и собаками, которые будут играть на ваших музыкальных инструментах. День идеально подходит для того, чтобы почесать свою шею. Сегодня звезды советуют вам не пить алкоголь и не курить. Вы можете вести себя как рыба в воде. Сегодня звезды советуют вам не пить алкоголь и не курить."
"2021-03-10","Сегодня вы можете столкнуться с проблемой, которая требует от вас огромного напряжения всех сил. Вы должны быть осторожны с животными, потому что они могут причинить вам вред. Сегодня вам следует избегать контактов с людьми, особенно в светлое время суток.  Если вы обнаружите, что ваши волосы грязны и у вас нет волос на теле, то не бойтесь ходить по комнате с полотенцем на голове и пытаться засунуть свой нос в дыру."
"2021-03-11","Сегодня звезды рекомендуют Львам не  бояться крокодилов. Не исключено, что вам придется  столкнуться с крокодилом, у которого нет имени. В этот день лучше избегать мест, где происходят бои кубинской революции. Вы можете встретить крокодила, у которого нет имени. В первой половине дня рекомендуется  ходить с открытым ртом. Вы можете встретить крокодила, у которого нет имени. В этот день рекомендуется  спать с открытым ртом. Вы можете встретить крокодила, у которого нет имени."
"2021-03-12","В первой половине дня вы будете выглядеть как рыба в бочке.  Ваши уши будут издавать тихий шум, а ваши глаза будут смотреть на мир сквозь красные очки. Вы можете встретить на улице людей с большими ушами и большими глазами, а также инопланетных чудовищ.  Вы будете похожи на маленького медвежонка, который только что вылез из своего угла.  Вы будете выглядеть как маленькая женщина с длинными волосами.  Вы будете выглядеть как маленькая собачка, которая только что вылезла из своей будки."
"2021-03-13","Сегодня вам следует избегать мест, где люди ссорятся из-за денег. Если вы не можете найти общий язык со своим партнером, попробуйте поговорить о том, как вы обходитесь без своих детей.  Это поможет вам не превратиться в старую бабу и перестать раздражаться из-за того, что люди думают, будто вы умнее их. Вечером можно выпить вина из бочки."
"2021-03-14","Сегодня Львам лучше отказаться от  всяких там  магических штучек,  чтобы не травмироваться.  Лучше заняться самосовершенствованием.  Выбрать что-то среднее между  танцем живота и шахматами.  Желательно заниматься самоадвокацией"
"2021-03-15","Сегодня вы будете освобождены от  всех налогов, если  перестанете использовать поддельный  номер. Вы можете участвовать в  различных конкурсах, фестивалях, презентациях и так далее.  Вы можете участвовать в  различных презентациях и так далее.  Вы можете участвовать в различных презентациях и так далее.  Вы можете участвовать в различных презентациях и так далее."
"2021-03-16","В первой половине дня возможны небольшие проблемы с психикой. В этот день рекомендуется избегать  насилия, особенно в области  секса. Возможны  сексуальные скандалы, пьянки, драки,  драки и тому подобное.  Если вы не можете найти общий язык с партнером, попробуйте с ним поговорить. Возможно, вам придется ходить на четвереньках."
"2021-03-17","Сегодня вам не следует использовать алкоголь во время сна. Не следует пить из луж – они могут причинить вам вред. Сегодня вы можете встретить  на улице странного  человека с длинными волосами, одетого в черную кожу. Он будет  похож на  собаку, которая только что встала из своего ларька с хот-догами. Он может быть очень интересным."
"2021-03-18","Звезды рекомендуют вам избегать контактов с людьми, которые говорят по-русски. Если вы хотите быть счастливым, не надо ничего делать – просто улыбайтесь и кивайте.  Вы можете обнаружить, что ваши волосы потемнели и на вашем лице появились складки. Это хорошее время, чтобы заняться сексом с крокодилом. Если вы чувствуете сильную агрессию, не спешите уходить."
"2021-03-19","Сегодня звезды советуют Львам не  бояться укусов комаров. Если они не боятся укуса комара, то  все будет хорошо.  Звезды советуют  не  бояться укусить себя в лоб. Если комар кусает лицо, то  это нормально. Если комар кусает ногу, то это нормально. Если комар кусает палец, то это нормально."
"2021-03-20","Сегодня вам следует избегать  секса с собаками и людьми из-за их жестокости и агрессии.  Сегодня вам следует избегать  секса с  людьми из-за их жестокости и агрессии. Вы можете столкнуться с проблемами в области животноводства и финансов. Вы можете встретиться с настоящим крокодилом в пустыне."
"2021-03-21","Сегодня вы можете столкнуться с проблемой – например, у вас могут появиться мысли, что ваш муж пьян. Вам следует взять с собой в туалет туалет большой кусок бумаги и засунуть его в рот. Вы должны быть осторожны с языком, потому что он может откусить вам палец. Если вы встретите кого-то с ножом во рту, не спешите его принимать. Вы можете столкнуться с проблемой, если вы будете слишком часто его ласкать."
"2021-03-22","Сегодня вам лучше отказаться от  всего, что вы держите в руках, – даже от своих штанов и рубашек.  Лучше всего лежать на животе, и желательно на спине. Если вас укусила змея, не бойтесь ее укусить. Не бойтесь, что она исчезнет."
"2021-03-23","Сегодня звезды советуют вам не ссориться с людьми и не ссориться с собаками, потому что в результате этого вы приобретете привычку к садизму. Звезды советуют вам не ссориться с людьми и не ссориться с собаками.  Звезды советуют вам не ссориться с собаками.  Звезды советуют вам не ссориться с людьми. Звезды советуют вам не ссориться с собаками."
"2021-03-24","В этот день можно ожидать сюрпризов. Звезды советуют вам избегать  секса с  насекомыми, поскольку они могут причинить вам вред."
"2021-03-25","Сегодня вам лучше отказаться от  секса с незнакомцами и начать вести себя как нормальный человек.  Это поможет вам избежать ненужных ссор. Вы можете начать флирт с  женщиной из вашего прошлого, с которой у вас будет много новых интересных и необычных воспоминаний, например с вашей первой жены, которая станет вашей второй половиной."
"2021-03-26","Сегодня звезды советуют Львам не использовать в бою ядерное оружие, потому что это может нанести им вред. В случае приступа следует немедленно покинуть пределы Союза и направиться в Африку. Звезды обещают вам легкую простуду и легкую простуду."
"2021-03-27","Сегодня вам стоит отложить  все дела и  лечь спать пораньше. Вы можете столкнуться со странными существами, похожими на вас.  Они не кусают вас, но и не царапают. Это ваши личные проблемы.  Вы можете встретить кого-то вроде зайчика или жабу.  Не бойтесь. Не бойтесь.  Не бойтесь.  Не бойтесь. Не бойтесь.  Не бойтесь.  Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь.  Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь. Не бойтесь"
"2021-03-28","Сегодня Львам лучше отказаться от  своих  личных дел,  потому что  они  больше не нужны.  Они  просто сгинули в  мире, который был для них чем-то вроде  сна, забытого сна.  И вот они лежат на полу, как  будто  они  действительно спят, а не как люди, и  их глаза открыты. Они просто спят."
"2021-03-29","Звезды советуют вам избегать публичных выступлений, лучше не афишировать свою личность. В этот день рекомендуется иметь под рукой большой пакет чипсов. Не бойтесь, что ваши соседи могут начать кричать от ужаса. Сегодня вы можете столкнуться с проблемами, например, с пробками и плохим настроением. Вы можете быть пойманы в нетрадиционной форме полового сношений с использованием фаянсовых кувшинов"
"2021-03-30","Сегодня звезды советуют Львам  вести себя тише, но при этом не  издавать ни звука. Если вы чувствуете опасность,  следует укрыться в курятнике. Если вы чувствуете душевную боль, следует лечь  в лужу и заснуть."
"2021-03-31","Сегодня у Львов есть шанс  выйти из  водоворота и стать  обычным всадником.  Но  это уже другая история.  А пока —  помните:  Львы не  будут свободны, как прежде, и будут вынуждены  следовать за  своими господами  по кругу  судьбы.  Они будут следовать за своими господами по кругу жизни."
"2021-04-01","Сегодня вы будете вознаграждены за  то, что сделали с Лениным то, чего никогда раньше не делали. Сегодня вы будете вознаграждены за то, что помогли Ленину бежать от Сталина. Сегодня вы можете  сделать то, чего никогда прежде не делали.  Но это будет уже другая история."
"2021-04-02","Сегодня вам следует избегать мест, где происходят бои кубинской революции. Вы можете встретить кого‐то из повстанцев или членов королевской семьи, одетого в форму кубинской революции. Звезды советуют вам не есть листья капусты и не пить кофе из пакетика с кокаином. Не бойтесь быть укушенным крысами. Не ешьте слишком много чеснока"
"2021-04-03","Сегодня вы должны выглядеть как рыба в бочке, а не как рыба в воде. Не бойтесь упасть с высокого небоскреба или быть затопленным водой. Сегодня вам не следует использовать косметические средства для похудения. Вы можете встретить кого-то с узким лицом и узким позвоночником, у которого нет имени.  Вы можете встретить кого-то с узким лицом и узким позвоночником, у которого нет имени.  Вы можете встретиться с кем-то с узким позвоночником и узким позвоночником, у которого нет имени.  Вы можете встретить кого-то с узким позвоночником и узким позвоночником, у которого нет имени."
"2021-04-04","Сегодня звезды советуют Львам не  бояться  смерти, потому что они знают, что это лучший способ  избежать смерти.  Они советуют вам не  бояться  крокодилов. Вы можете  стать  царем зверей, если  перестанете бояться крокодилов.  Если  вы  перестанете бояться крокодилов,  вы  станете  царем зверей."
"2021-04-05","В этот день можно ожидать увеличения количества людей, которые захотят вас съесть. Вы будете чувствовать себя комфортно, но не будет легко. Не бойтесь рожать и рожать. Не бойтесь идти в туалет, потому что это очень хорошо.  Вы можете встретить на улице пьяного человека, который скажет вам: «Вы можете встретить на дороге пьяного человека, который говорит вам: ""иди в туалет, потому что это очень хорошо""»."
"2021-04-06","Сегодня Львам не стоит бояться трудностей.  Их задача – научиться  любить и ласкать других людей и зверей.  Это их основная прерогатива."
"2021-04-07","Сегодня Львы будут  находиться в  безопасном  и  комфортном  положении, но  им придется  идти в  горы, чтобы  достичь  вершины.  Они  могут  пройти сквозь стены и  отверстия в  горах.  Могут  встретиться с  орками или встретиться с  тиграми.  Могут встретиться с  людьми, которые  захотят  помочь вам. Могут встретиться с орками, но не с вами.  Звезды советуют вам  избегать конфликтов, потому что они  не понимают, что происходит.  Они не хотят, чтобы их обдурили.  Они боятся""."
