ne tarz soruları anlıyorsun?	what type of questions do you understand?
ne tarz sorulara cevap verebilirsin?	what type of questions you can answer?
sana bir şey sorayım mı?	can I ask you one thing?
ne sorsam?	what to ask?
sana ne sorsam?	what to ask to you?
Yandex'te neler öğrendin?	what did you learn at Yandex?
Bildiklerini say.	count what do you know.
Neler biliyorsun söyle.	tell me what do you know.
yapabildiğin şeyleri sırala.	list what you can do.
bildiğin şeyleri sırala.	list what you know.
bana özelliklerini anlat.	tell me your specialities.
ne soracağımı bilmiyorum.	I don't know what to ask.
seninle nasıl iletişime geçebilirim?	how do I communicate with you?
seni nasıl kullanacağımı bilmiyorum.	I don't know how to use you.
yeteneklerini söyler misin?	can you tell me your abilities?
ne yeteneklerin var?	what abilities do you have?
ne yeteneklere sahipsin?	what abilities do you have?
seninle nasıl konuşabilirim?	how can I talk to you?
seninle nasıl konuşabiliriz?	how can we talk?
yardım edebilir misin?	can you help?
hangi konularda yardım edebilirsin?	what can you help about?
bildiğin komutlar neler?	what commands do you know?
bildiğin komutlar hangileri?	what commands do you know?
bildiğin komutları sırala.	list the commands that you know.
seni nasıl kullanmam gerektiğini anlat.	tell me how do I suppose to use you.
kullanım kılavuzun var mı?	do you have a user manual?
seni nasıl kullanmam gerektiğini öğret.	learn me how do I use you.
seni nasıl kullanacağımı anlat.	learn me how do I use you.
hangi konularda iyisin?	in what topics you are good?
hangi konularda güçlüsün?	in what topics you are strong?
yapabildiğin her şeyi anlat.	tell me all you can do.
başka neleri biliyorsun?	what else do you know?
başka neleri yapabiliyorsun?	what else can you do?
seninle konuşmaya nasıl başlayabilirim?	how can I start talking with you?
seninle nasıl konuşmaya başlayabilirim?	how can I start talking with you?
özelliklerini anlat.	tell your abilities.
Alisa kullanma kılavuzu	Alisa user manual.
Alisa yardım et	Alisa help
Alisa yardım eder misin?	Alisa can you help?
Bana yardım eder misin?	can you help me?
bana nasıl faydalı olabilirsin?	how can you be useful to me?
nelerde iyisin?	what are you good at?
nelerde güçlüsün?	what are you strong at?
hangi emirleri biliyorsun?	what commands do you know?
yapabildiğin şeyleri listele.	list what you can do.
bildiğin şeyleri listele.	list what you know.
bildiklerini sırala.	list what you know.
bildiklerini listele.	list what you know.
yapabildiklerini listele.	list what you can do.
yapabildiklerini sırala.	list what you can do.
güçlü olduğun konular ne?	what topics you are strong at?
iyi olduğun konular ne?	what topics are you good at?
becerilerin neler?	what are your abilities?
becerilerini sırala.	list your abilities.
becerilerini say.	list your abilities.
becerilerini listele.	list your abilities.
Yandex'te öğrendiklerini say.	list what you did learn at Yandex.
Yandex'te öğrendiklerini sırala.	list what you did learn at Yandex.
Yandex'te öğrendiklerini listele.	list what you did learn at Yandex.
neleri biliyorsun?	what do you know?
bildiklerini anlat.	tell what do you know.
ne konularda konuşabiliriz?	what topics we can talk?
ne konulardan konuşabiliriz?	what topics we can talk?
ne konulardan bahsedebiliriz?	what topics we can talk?
hangi konularda konuşabiliriz?	which topics we can talk?
hangi konulardan konuşabiliriz?	which topics we can talk?
hangi konulardan bahsedebiliriz?	which topics we can talk?
ne konularda konuşabilirsin?	what topics you can talk?
ne konulardan konuşabilirsin?	what topics you can talk?
ne konulardan bahsedebilirsin?	what topics you can talk?
hangi konularda konuşabilirsin?	what topics you can talk?
hangi konulardan konuşabilirsin?	what topics you can talk?
hangi konulardan bahsedebilirsin?	what topics you can talk?
yardım et	help
bana yardım et	help me
Yandex'teki uygulamalar dışında bir şey biliyor musun?	do you know anything except what Yandex has as applications
Yandex'teki aplikasyonlar dışında bir şey biliyor musun?	do you know anything except what Yandex has as applications
Yandex'teki app'ler dışında bir şey biliyor musun?	do you know anything except what Yandex has as apps
Yandex'tekiler dışında bir şey biliyor musun?	do you know anything except Yandex has?
nasıl yardımcı olabilirsin?	how can you be helpful?
bana neler yapabileceğini sırala.	tell me what you can do
bana neler yapabileceğini listele.	tell me what you can do
bana neler yapabildiğini sırala.	tell me what you can do
bana neler yapabileceğini listele.	tell me what you can do
bana neler yapabileceğini say.	tell me what you can do
bana neler yapabildiğini say.	tell me what you can do
ne tarz sorulardan anlıyorsun?	what type of questions do you understand?
neler hakkında konuşabilirsin?	what can you talk about?
neler hakkında konuşabiliyorsun?	what can you talk about?
hangi yeteneklere sahipsin?	which abilities do you have?
seninle konuşmaya nasıl başlatabilirim?	how can I initiate talking with you?
seninle nasıl konuşmaya başlatabilirim?	how can I initiate talking with you?
neler hakkında konuşmayı biliyorsun?	what do you know to talk about?
ne tür sorulardan anlıyorsun?	what type of questions do you understand?
ne tür soruları anlıyorsun?	what type of questions do you understand?
test	test
deneme	test
deneme bir iki üç	test one two three
deneme bir ki üç	test one two three
seni nasıl deneyebilirim	how can I try you
nasıl deneyebilirim	how can I try
seni nasıl deneyeceğim	how will I try
seni nasıl denerim	how can I try you
seni nasıl test edebilirim	how can I test you
nasıl test edebilirim	how can I test
seni nasıl test edeceğim	how will I test
seni nasıl test ederim	how can I test you
sesin var mı 	do you have a voice
ses verir misin	can you give out your sound
ses ver	give out your sound
sesim geliyor mu	do my voice reach you
sesimi duyuyor musun	can you hear my voice
beni duyuyor musun	can you hear me
duyuyor musun	do you hear
duyabiliyor musun	can you hear
beni duyabiliyor musun	can you hear me
sesimi duyabiliyor musun	can you hear my voice
sesimi duyabilir misin	can you hear my voice
beni duyabiliyor musun	can you hear me
beni duyabilir misin	can you hear me
